nombre_producto,cantidad_entregada
ACIDO VALPROICO 250MG/ML SUSPENSION | ABBOTT | DEPAKENE,9
PREGABALINA 150MG TABLETA | SALUS PHARMA | NEUPREL,90
QUETIAPINA 100MG TABLETA | GENFAR |,180
ACETAMINOFEN 500MG TABLETA | AG |,30
ACETAMINOFEN 500MG TABLETA | AG |,30
ATORVASTATINA 40MG TABLETA ECAR,90
ENALAPRIL 20MG TABLETA | ANGLOPHARMA |,90
LORATADINA 10MG TABLETA | LAPROFF |,30
DIACEREINA 50MG TABLETA | SYNERGY LAB S.A.S | ARTRO M,90
LEVOTIROXINA 125MCG TABLETA | SIEGFRIED |,90
PALIVIZUMAB 100MG SOLUCION INYECTABLE | ASTRAZENECA | SYNAGIS,1
ACIDO ASCORBICO 500MG TABLETA MASTICABLE | LASANTE | VITAMINA C,90
ESTROGENOS CONJUGADOS 0.625MG CREMA VAGINAL X 26GR | FAES FARMA | FEVENY,3
TRAMADOL 50MG CAPSULA | GENFAR |,30
BETAMETASONA 4MG/ML SOLUCION INYECTABLE | FARMIONNI |,3
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
RIVAROXABAN 15MG TABLETA | TECNOFARMA | XAROBAN,90
CARVEDILOL 12.5MG TABLETA | WINTHROP |,180
FUROSEMIDA 40MG TABLETA | GENFAR |,90
ATORVASTATINA 40MG TABLETA ECAR,90
OLOPATADINA 0.2%/5ML SOLUCION OFTALMICA | INCOBRA | OFTALMOTRIALER,3
APIXABAN 5MG TABLETA | PFIZER | ELIQUIS,180
CETIRIZINA 10MG TABLETA | GENFAR |,90
ACETAMINOFEN 500MG TABLETA | AG |,270
DENOSUMAB 120MG/1.7 ML SOLUCION INYECTABLE | AMGEN BIOTECNOLOGICA | XGEVA,1
CLONAZEPAM 2MG TABLETA | SIEGFRIED | COQUAN,30
LAMOTRIGINA 100MG TABLETA DISPERSABLE | HUMAX |,240
LEVOTIROXINA 75MCG TABLETA | TECNOQUIMICAS |,90
DORZOLAMIDA + TIMOLOL + BRIMONIDINA 20MG + 5MG + 2MG SOLUCION OFTALMICA FCO X 5ML | PROCAPS | BRIMODOR,6
LATANOPROST 50MCG/2.5ML GOTAS OFTALMICAS | PROCAPS | LATANOX,6
ATORVASTATINA 10MG TABLETA | GENFAR |,90
AZATIOPRINA 50MG TABLETA | NEXT PHARMA |,120
PALIVIZUMAB 100MG SOLUCION INYECTABLE | ASTRAZENECA | SYNAGIS,1
CEFALEXINA 500MG CAPSULA | RECIPE |,20
ETORICOXIB 60MG TABLETA | EUROFARMA |,40
ACIDO ASCORBICO 500MG TABLETA MASTICABLE | ECAR | VITAMINA C,90
SERTRALINA 25MG TABLETA | TECNOFARMA | DOMINIUM,30
QUETIAPINA 25MG TABLETA | WINTHROP |,30
BROMURO DE IPRATROPIO 20MCG INHALADOR | BIOSYNTEC |,6
BECLOMETASONA 250MCG INHALADOR BUCAL | BIOSYNTEC |,6
ACETAMINOFEN 500MG TABLETA | AG |,180
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
METFORMINA 850MG TABLETA | PISA S.A |,90
LEVOTIROXINA 75MCG TABLETA | TECNOQUIMICAS |,90
INSULINA GLARGINA 300U.I./3ML (100U.I./ML) LAPICERO | SANOFI AVENTIS | LANTUS,6
NISTATINA 100.000U.I./ML SUSPENSION | LABINCO |,1
ACETAMINOFEN 150MG/5ML JARABE | PROCAPS | DOLOFEN,2
OXALIPLATINO 100MG SOLUCION INYECTABLE | SEVEN PHARMA | OXALISEVEN,3
PEGFILGRASTIM 6MG/0.6ML SOLUCION INYECTABLE | LAFRANCOL | GENFILGRAS PEG,1
ONDANSETRON 8MG/4ML SOLUCION INYECTABLE | FRESENIUS | ONDASETRON,2
DEXAMETASONA 8MG/2ML SOLUCION INYECTABLE | FARMIONNI |,1
FOSAPREPITANT 150MG/10ML SOLUCION INYECTABLE | MSN LABS | APRITANT IV,1
ATORVASTATINA 40MG TABLETA ECAR,60
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,60
LEVETIRACETAM 500MG TABLETA | WINTHROP |,120
FENITOINA SODICA 100MG CAPSULA DE LIBERACION PROLONGADA | PFIZER | EPAMIN XR,100
CARBONATO DE CALCIO + VITAMINA D + OXIDO DE ZINC 300MG+100UI+7.5MG/5ML SUSPENSION ORAL | FARMA DE COLOMBIA | KIDCAL,2
OMEPRAZOL 20MG CAPSULA | NOVAMED |,60
OLANZAPINA 10MG TABLETA | LASANTE |,120
VITAMINA D3 2000UI CAPSULA | COLMED |,60
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
NIFEDIPINO RETARD 30MG CAPSULA | NOVAMED |,180
VALSARTAN 160MG TABLETA | LASANTE |,175
VALSARTAN 160MG TABLETA | LASANTE |,175
DIFENHIDRAMINA 12.5MG/5ML JARABE | LAPROFF |,2
CETIRIZINA 10MG/ML SOLUCION ORAL | GENFAR |,1
CLONAZEPAM 2.5MG/ML SOLUCION ORAL | SIEGFRIED | COQUAN,1
CARBONATO DE CALCIO 1500MG + VITAMINA D 200U.I TABLETA | LEBRIUT S.A.S | OROCAL D,90
ATORVASTATINA 20MG TABLETA | ECAR |,90
VERAPAMILO 80MG TABLETA | LASANTE |,180
TRIMETOPRIM SULFAMETOXAZOL 800MG + 160MG TABLETA | GENFAR |,14
DICLOFENACO SODICO 75MG/3ML (2.5%) SOLUCION INYECTABLE | FARMIONNI |,6
ACETAMINOFEN 500MG TABLETA | AG |,32
LEVOTIROXINA 25MCG TABLETA | TECNOQUIMICAS |,60
ACIDO ACETIL SALICILICO 100MG TABLETA | WINTHROP |,60
ATORVASTATINA 40MG TABLETA ECAR,60
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,28
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,60
VITAMINA D3 (COLECALCIFEROL) 5600U.I./10ML SOLUCION ORAL | NOVAMED | DENSIMET,1
SULFATO DE ZINC 2MG/ML SOLUCION ORAL | FARMATECH | SULZINC,4
PALIVIZUMAB 100MG SOLUCION INYECTABLE | ASTRAZENECA | SYNAGIS,1
ACIDO ASCORBICO 500MG TABLETA MASTICABLE | ECAR | VITAMINA C,90
PEGFILGRASTIM 6MG/0.6ML SOLUCION INYECTABLE | LAFRANCOL | GENFILGRAS PEG,1
SUERO FISIOLOGICO 0.9% X 250 ML BOLSA,2
JERINGA 20 ML C/A 21G X 1 1/2 3 PTES UND**,4
SUERO FISIOLOGICO 0.9% X 500 ML BOLSA,1
DOXORRUBICINA 50MG SOLUCION INYECTABLE | ALPHARMA |,2
CLORURO DE SODIO 0.9%/1000ML BOLSA | BAXTER | ARB1324,1
ONDANSETRON 8MG/4ML SOLUCION INYECTABLE | FRESENIUS | ONDASETRON,3
DEXAMETASONA 8MG/2ML SOLUCION INYECTABLE | FARMIONNI |,2
LEVOTIROXINA 75MCG TABLETA | TECNOQUIMICAS |,60
RISPERIDONA 1MG/20ML SOLUCION ORAL | SCANDINAVIA | TRACTAL 1MG/ML,2
OLANZAPINA 5MG TABLETA | SIEGFRIED | MEFLAX,120
LEVETIRACETAM 500MG TABLETA | GLAXO | KEPPRA,120
LIDOCAINA 2% JALEA | PROCLIN |,1
DIACEREINA 50MG TABLETA | SYNERGY LAB S.A.S | ARTRO M,60
ETORICOXIB 60MG TABLETA | EUROFARMA |,28
IMIPRAMINA 25MG TABLETA | HUMAX |,60
VITAMINA B12 1.000MCG/1ML SOLUCION INYECTABLE | ECAR | CIANOCOBALAMINA 0.1 MG/ML,3
CINACALCET 30MG TABLETA | VESALIUS | CINALTIUS,90
LEVOTIROXINA 125MCG TABLETA | SIEGFRIED |,60
METILFENIDATO 10MG TABLETA NOVARTIS RITALINA,30
FLUOXETINA 20MG/5ML JARABE | BUSSIE | MOLTOBEN,2
LORAZEPAM 1MG TABLETA | PFIZER | ATIVAN,30
ATORVASTATINA 20MG TABLETA | ECAR |,30
VITAMINA B12 1.000MCG/1ML SOLUCION INYECTABLE | ECAR | CIANOCOBALAMINA 0.1 MG/ML,1
CALCITRIOL 0.25MCG CAPSULA | COLMED |,12
ACETAMINOFEN 500MG TABLETA | AG |,20
ACIDO FOLICO 1MG TABLETA | ECAR |,30
VILDAGLIPTINA + METFORMINA 50MG + 1000MG TABLETA | NOVARTIS | GALVUS MET,52
VILDAGLIPTINA + METFORMINA 50MG + 1000MG TABLETA | NOVARTIS | GALVUS MET,8
NIFEDIPINO RETARD 30MG CAPSULA | NOVAMED |,60
SULFATO FERROSO 200MG TABLETA | ECAR |,30
FUROSEMIDA 40MG TABLETA | GENFAR |,30
FEXOFENADINA CLORHIDRATO 120MG TABLETA | ECAR |,90
ACIDO ZOLEDRONICO 5MG/100ML SOLUCION INYECTABLE | HUMAN BIOSCIENCE | ZOFIVE,1
PALIVIZUMAB 100MG SOLUCION INYECTABLE | ASTRAZENECA | SYNAGIS,1
DEXAMETASONA 8MG/2ML SOLUCION INYECTABLE | FARMIONNI |,1
MELOXICAM 7.5MG TABLETA | LASANTE |,15
ALBENDAZOL 200MG TABLETA | LAPROFF |,2
DEXAMETASONA 8MG/2ML SOLUCION INYECTABLE | FARMIONNI |,4
HIOSCINA N-BUTIL BROMURO 10MG TABLETA | LABINCO | LABINPINA,30
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,120
ATORVASTATINA 20MG TABLETA | LASANTE |,120
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,240
ACETAMINOFEN 500MG TABLETA | AG |,30
HIALURONATO DE SODIO 4MG/ML (0.4%) SOLUCION OFTALMICA MONODOSIS | SOPHIA | LAGRICEL,40
BISOPROLOL FUMARATO 2.5MG TABLETA | TECNOQUIMICAS |,90
AMLODIPINO 10MG TABLETA | GENFAR |,90
AMLODIPINO 5MG TABLETA | WINTHROP |,90
ATORVASTATINA 20MG TABLETA | ECAR |,30
ESPIRONOLACTONA 25MG TABLETA | WINTHROP |,90
ROSUVASTATINA 40MG TABLETA | ECAR |,90
LOSARTAN 50MG TABLETA | NOVAMED | TENSOFAR,60
LOSARTAN 50MG TABLETA | GENFAR |,180
PREDNISOLONA 5MG TABLETA | GENFAR |,10
ETORICOXIB 90MG TABLETA | EUROFARMA |,30
ESOMEPRAZOL 40MG TABLETA | COLMED |,30
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
CEFALEXINA 500MG CAPSULA | RECIPE |,28
ESOMEPRAZOL 20MG TABLETA | COLMED |,90
AMLODIPINO 5MG TABLETA | WINTHROP |,90
ACETAMINOFEN 500MG TABLETA | AG |,180
FLUCONAZOL 200MG CAPSULA | BIOQUIFAR | CINDIMIZOL,4
SALMETEROL + FLUTICASONA 50MCG + 250MCG INHALADOR X 60 DOSIS | CIPLA | SEROHALE |,3
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,90
TRIMETOPRIM SULFAMETOXAZOL 800MG + 160MG TABLETA | GENFAR |,14
ACETAMINOFEN 500MG TABLETA | AG |,32
DICLOFENACO SODICO 75MG/3ML (2.5%) SOLUCION INYECTABLE | FARMIONNI |,6
ENOXAPARINA SODICA 40MG/0.4ML SOLUCION INYECTABLE | DELTA | PHARMA LAW,6
ACIDO ZOLEDRONICO 5MG/100ML SOLUCION INYECTABLE | HUMAN BIOSCIENCE | ZOFIVE,1
CIPROFLOXACINO 500MG TABLETA | BCN | PROCATEC,14
SULFATO DE ZINC 2MG/ML SOLUCION ORAL | FARMATECH | SULZINC,2
SACAROMICES BOULARDI 250MG SOBRE DE SOLUCION ORAL | AXON PHARMA COLOMBIA | FLORATIL MINI SACHETS,10
ACETAMINOFEN 150MG/5ML JARABE | PROCAPS | DOLOFEN,2
TRASTUZUMAB 440MG/30ML POLVO PARA SOLUCION INYECTABLE | LAFRANCOL | BISINTEX,1
QUETIAPINA 100MG TABLETA | GENFAR |,180
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
RIVAROXABAN 20MG TABLETA | SANOFI AVENTIS |,90
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,40
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,60
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
LOSARTAN 100MG TABLETA | BUSSIE | SATOREN,180
NITAZOXANIDA 500MG TABLETA | BUSSIE | NITAZOFIN,6
VILDAGLIPTINA 50MG TABLETA | TECNOFARMA | VILZER,180
SERTRALINA 50MG TABLETA | GENFAR |,60
CLONAZEPAM 0.5MG TABLETA | SIEGFRIED | COQUAN,180
ATORVASTATINA 40MG TABLETA ECAR,90
AMLODIPINO 5MG TABLETA | WINTHROP |,90
LOSARTAN 50MG TABLETA | GENFAR |,180
LOSARTAN 50MG TABLETA | GENFAR |,180
LOSARTAN 50MG TABLETA | NOVAMED | TENSOFAR,180
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
SALBUTAMOL 100MCG INHALADOR | CIPLA |,1
BECLOMETASONA 50MCG INHALADOR BUCAL | BIOSYNTEC |,2
BECLOMETASONA 50MCG INHALADOR BUCAL | BIOSYNTEC |,1
FEXOFENADINA 30MG/5ML JARABE | ECAR |,3
FUROATO DE FLUTICASONA 27.5MCG SPRAY NASAL X 120 DOSIS | NOVAMED |,2
NIFEDIPINO RETARD 30MG CAPSULA | NOVAMED |,180
SULFATO FERROSO 300MG TABLETA | ECAR |,90
CARBONATO DE CALCIO 1500MG + VITAMINA D 200U.I TABLETA | LEBRIUT S.A.S | OROCAL D,30
TRAZODONA 50MG TABLETA | RECIPE |,30
ACIDO ZOLEDRONICO 5MG/100ML SOLUCION INYECTABLE | HUMAN BIOSCIENCE | ZOFIVE,1
HIDROXICINA 25MG TABLETA | GENFAR |,60
SERTRALINA 100MG TABLETA | GENFAR |,60
AMLODIPINO 5MG TABLETA | WINTHROP |,90
ATORVASTATINA 20MG TABLETA | ECAR |,90
ACETAMINOFEN 500MG TABLETA | AG |,40
ACIDO ZOLEDRONICO 5MG/100ML SOLUCION INYECTABLE | HUMAN BIOSCIENCE | ZOFIVE,1
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,60
CARBIDOPA 25MG + LEVODOPA 250MG TABLETA | SIEGFRIED | PARKEN,180
ENALAPRIL 5MG TABLETA | COASPHARMA |,90
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,56
FUROSEMIDA 40MG TABLETA | GENFAR |,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
ROSUVASTATINA 40MG TABLETA | ECAR |,90
VILDAGLIPTINA + METFORMINA 50MG + 1000MG TABLETA | NOVARTIS | GALVUS MET,175
DIACEREINA 50MG TABLETA | SYNERGY LAB S.A.S | ARTRO M,60
PREGABALINA 25MG TABLETA PFIZER LYRICA,90
TRASTUZUMAB 440MG/30ML POLVO PARA SOLUCION INYECTABLE | LAFRANCOL | BISINTEX,1
SUERO FISIOLOGICO 0.9% X 500 ML BOLSA,1
ACIDO ZOLEDRONICO 4MG/5ML SOLUCION INYECTABLE | PROCAPS | ZOCLAST,1
TRASTUZUMAB 440MG/30ML POLVO PARA SOLUCION INYECTABLE | LAFRANCOL | BISINTEX,2
CICLOFOSFAMIDA 1GR/50ML SOLUCION INYECTABLE | BAXTER | ENDOXAN,1
DOXORRUBICINA 50MG SOLUCION INYECTABLE | ALPHARMA |,2
DEXAMETASONA 8MG/2ML SOLUCION INYECTABLE | FARMIONNI |,2
FOSAPREPITANT 150MG/10ML SOLUCION INYECTABLE | MSN LABS | APRITANT IV,1
PEGFILGRASTIM 6MG/0.6ML SOLUCION INYECTABLE | LAFRANCOL | GENFILGRAS PEG,1
SUERO FISIOLOGICO 0.9% X 500 ML BOLSA,2
ONDANSETRON 8MG/4ML SOLUCION INYECTABLE | FRESENIUS | ONDASETRON,2
VILDAGLIPTINA 50MG TABLETA | TECNOFARMA | VILZER,180
ACETAMINOFEN 500MG TABLETA | AG |,60
CLONIDINA 0.150MG TABLETA | ECAR | E-CARDIO,270
ATORVASTATINA 20MG TABLETA | LASANTE |,90
AMLODIPINO 10MG TABLETA | GENFAR |,90
CALCITRIOL 0.25MCG CAPSULA | COLMED |,90
ERGOTAMINA + CAFEINA 1MG + 100MG TABLETA | TECNOQUIMICAS | FENCAFEN,90
VILDAGLIPTINA + METFORMINA 50MG + 1000MG TABLETA | NOVARTIS | GALVUS MET,175
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
FUROSEMIDA 40MG TABLETA | GENFAR |,180
GLIMEPIRIDA 4MG TABLETA | TECNOQUIMICAS |,90
LEVOTIROXINA 75MCG TABLETA | TECNOQUIMICAS |,90
METOCARBAMOL 750MG TABLETA | LABINCO | MIOFLEX,40
NAPROXENO 250MG TABLETA GENFAR,30
FOSFOMICINA 3GR SOBRE DE SOLUCION ORAL | NOVAMED | UROFOS,6
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
ATORVASTATINA 40MG TABLETA ECAR,90
CETIRIZINA 5MG/5ML JARABE | ECAR |,1
ACETAMINOFEN 500MG TABLETA | AG |,30
SULFADIAZINA DE PLATA 1% - 15GR CREMA | GENFAR |,1
DICLOFENACO SODICO 1% GEL TOPICO | COASPHARMA |,1
ACIDO IBANDRONICO 6MG/6ML SOLUCION INYECTABLE | FARMIONNI | DRONIBAN,1
TIAMINA 300MG TABLETA | ECAR | VITAMINA B1 TABLETA,90
TRASTUZUMAB 440MG/30ML POLVO PARA SOLUCION INYECTABLE | LAFRANCOL | BISINTEX,1
"MOMETASONA FUROATO 50MG/ML SPRAY NASAL 0,05% | TECNOFAR |",1
ACETAMINOFEN 150MG/5ML JARABE | PROCAPS | DOLOFEN,1
FEXOFENADINA 30MG/5ML JARABE | ECAR |,1
ACIDO FUSIDICO 2% CREMA TOPICA | GENFAR |,1
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,28
DIVALPROATO DE SODIO 250MG TABLETA DE LIBERACION SOSTENIDA | ABBOTT | VALCOTE ER,150
ACIDO VALPROICO 250MG CAPSULA | NOVAMED | FERBIN CAPSULA LIQUIDA,360
OXALATO DE ESCITALOPRAM 10MG TABLETA | GENFAR |,240
ATORVASTATINA 20MG TABLETA | ECAR |,90
HIDROCLOROTIAZIDA 25MG TABLETA | GENFAR |,90
LOSARTAN 50MG TABLETA | NOVAMED | TENSOFAR,180
ESOMEPRAZOL 40MG TABLETA | COLMED |,120
AMOXICILINA 500MG CAPSULA | LASANTE |,84
CLARITROMICINA 500MG TABLETA | GENFAR |,28
AMOXICILINA 500MG CAPSULA | LASANTE |,56
ESOMEPRAZOL 20MG TABLETA | COLMED |,30
NIMODIPINO 30MG TABLETA | PAULY | NIDIP,30
TIAMINA 300MG TABLETA | ECAR | VITAMINA B1 TABLETA,30
BROMURO DE IPRATROPIO 20MCG INHALADOR | BIOSYNTEC |,1
ATORVASTATINA 40MG TABLETA ECAR,30
APIXABAN 5MG TABLETA | PFIZER | ELIQUIS,60
ESOMEPRAZOL 40MG TABLETA | COLMED |,120
CLARITROMICINA 500MG TABLETA | GENFAR |,28
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,70
HIALURONATO DE SODIO 4MG/ML (0.4%) SOLUCION OFTALMICA FC*10ML | OPHTHA | HIALTEARS,3
ACETAMINOFEN 500MG TABLETA | AG |,32
CIPROFLOXACINO 500MG TABLETA | BCN | PROCATEC,10
DICLOFENACO SODICO 50MG TABLETA | GENFAR |,10
SIMETICONA + TRIMEBUTINA 120MG + 200MG TABLETA | COLMED,20
COLESTIRAMINA 4GR SOBRES | WINTHROP |,90
CEFALEXINA 500MG CAPSULA | RECIPE |,20
INSULINA ASPARTA 100U/3ML LAPICERO | NOVO | NOVORAPID FLEXPEN,3
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,30
TIRAS REACTIVAS P/GLUCOSA GD50 X UND |DIABETRICS |GLUCOQUICK,50
VILDAGLIPTINA + METFORMINA 50MG + 1000MG TABLETA | NOVARTIS | GALVUS MET,28
ROSUVASTATINA 40MG TABLETA | ECAR |,30
DAPAGLIFLOZINA 10MG TABLETA | ASTRA ZENECA | FORXIGA,28
ESOMEPRAZOL 20MG TABLETA | COLMED |,30
ACIDO ACETIL SALICILICO 100MG TABLETA | WINTHROP |,30
TAMSULOSINA 0.4MG TABLETA DE LIBERACION SOSTENIDA | AUROBINDO | OD - TAM 0.4,90
INSULINA GLARGINA 450U.I./1.5ML (300U.I./ML) LAPICERO | SANOFI AVENTIS | TOUJEO,2
NAPROXENO 250MG TABLETA GENFAR,15
METOCARBAMOL 750MG TABLETA | LABINCO | MIOFLEX,15
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,30
ACETAMINOFEN 500MG TABLETA | AG |,80
EZETIMIBA + ROSUVASTATINA 10MG + 20MG TABLETA | LEGRAND | ROSUVINA E,90
LEVOTIROXINA 100MCG TABLETA | SIEGFRIED | TIROXIN,90
ATORVASTATINA 20MG TABLETA | ECAR |,90
PEGFILGRASTIM 6MG/0.6ML SOLUCION INYECTABLE | LAFRANCOL | GENFILGRAS PEG,1
SUERO FISIOLOGICO 0.9% X 500 ML BOLSA,2
DEXAMETASONA 8MG/2ML SOLUCION INYECTABLE | FARMIONNI |,2
CICLOFOSFAMIDA 1GR/50ML SOLUCION INYECTABLE | BAXTER | ENDOXAN,1
ONDANSETRON 8MG/4ML SOLUCION INYECTABLE | FRESENIUS | ONDASETRON,2
FOSAPREPITANT 150MG/10ML SOLUCION INYECTABLE | MSN LABS | APRITANT IV,1
DOXORRUBICINA 50MG SOLUCION INYECTABLE | ALPHARMA |,2
PEGFILGRASTIM 6MG/0.6ML SOLUCION INYECTABLE | LAFRANCOL | GENFILGRAS PEG,1
SUERO FISIOLOGICO 0.9% X 500 ML BOLSA,6
DEXAMETASONA 8MG/2ML SOLUCION INYECTABLE | FARMIONNI |,4
FOSAPREPITANT 150MG/10ML SOLUCION INYECTABLE | MSN LABS | APRITANT IV,2
FOLINATO DE CALCIO 50MG/5ML SOLUCION INYECTABLE | ALPHARMA | ALONAT,12
IRINOTECAN 100MG/5ML SOLUCION INYECTABLE | SEVEN PHARMA | ROTECAN,4
FLUOROURACILO 500MG/10ML SOLUCION INYECTABLE | SEVEN PHARMA |,16
BEVACIZUMAB 100MG/4ML SOLUCION PARA INFUSION | LAFRANCOL | ABXEDA,10
RISPERIDONA 1MG TABLETA | LA SANTE | ZYRISP,30
LATANOPROST 50MCG/2.5ML GOTAS OFTALMICAS | PROCAPS | LATANOX,3
LOSARTAN 100MG TABLETA | BUSSIE | SATOREN,90
VILDAGLIPTINA + METFORMINA 50MG + 1000MG TABLETA | NOVARTIS | GALVUS MET,56
TRIMEBUTINA 200MG TABLETA | GENFAR |,180
HIOSCINA N-BUTIL BROMURO 10MG TABLETA | LABINCO | LABINPINA,30
DIOSMINA + HESPERIDINA 450MG/50MG TABLETAS | GENFAR |,60
ESOMEPRAZOL 20MG TABLETA | ASTRA ZENECA | NEXIUM MUPS,120
ACETAMINOFEN 500MG TABLETA | AG |,180
BETAMETASONA 0.05% CREMA | GENFAR |,3
ENALAPRIL 20MG TABLETA | ANGLOPHARMA |,90
OMEPRAZOL 20MG CAPSULA | NOVAMED |,90
QUETIAPINA 25MG TABLETA | WINTHROP |,90
ACIDO ASCORBICO 500MG TABLETA MASTICABLE | ECAR | VITAMINA C,90
ACETAMINOFEN 500MG TABLETA | AG |,30
CLINDAMICINA 300MG CAPSULA GENFAR,21
CEFALEXINA 500MG CAPSULA | RECIPE |,14
NAPROXENO 250MG TABLETA GENFAR,15
OMEPRAZOL 20MG CAPSULA | NOVAMED |,60
CARBIDOPA 25MG + LEVODOPA 250MG TABLETA | SIEGFRIED | PARKEN,180
ATORVASTATINA 40MG TABLETA ECAR,60
TIAMINA 300MG TABLETA | ECAR | VITAMINA B1 TABLETA,60
TRASTUZUMAB 440MG/30ML POLVO PARA SOLUCION INYECTABLE | LAFRANCOL | BISINTEX,2
BETAMETASONA 0.05% CREMA | GENFAR |,1
LEVOTIROXINA 100MCG TABLETA | SIEGFRIED | TIROXIN,180
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,180
ESPIRONOLACTONA 25MG TABLETA | LAPROFF |,90
LOSARTAN 50MG TABLETA | GENFAR |,180
ACETAMINOFEN 500MG TABLETA | AG |,45
ATORVASTATINA 20MG TABLETA | ECAR |,90
ENALAPRIL 5MG TABLETA | COASPHARMA |,90
PREGABALINA 75MG TABLETA | MSN | EPIBALIN,180
ACETAMINOFEN 500MG TABLETA | AG |,30
DIACEREINA 50MG TABLETA | SYNERGY LAB S.A.S | ARTRO M,90
TIAMINA 300MG TABLETA | ECAR | VITAMINA B1 TABLETA,60
LOSARTAN 50MG TABLETA | NOVAMED | TENSOFAR,180
ATORVASTATINA 20MG TABLETA | ECAR |,90
ACETAMINOFEN 500MG TABLETA | AG |,40
ROSUVASTATINA 40MG TABLETA | ECAR |,90
METFORMINA 850MG TABLETA | PISA S.A |,90
LOSARTAN 50MG TABLETA | FARMACAPSULAS |,180
TIAMINA 300MG TABLETA | ECAR | VITAMINA B1 TABLETA,60
LEVOTIROXINA 100MCG TABLETA | SIEGFRIED | TIROXIN,66
ROSUVASTATINA 40MG TABLETA | ECAR |,90
LEVOTIROXINA 50MCG TABLETA | SIEGFRIED | TIROXIN,120
AMLODIPINO 5MG TABLETA | WINTHROP |,90
LEVOTIROXINA 150MCG TABLETA | SIEGFRIED |,30
OMEPRAZOL 20MG CAPSULA | NOVAMED |,30
ACIDO ASCORBICO 500MG TABLETA MASTICABLE | ECAR | VITAMINA C,30
VITAMINA E 400U.I CAPSULA BLANDA | PROCAPS | AQUASOL E,30
CIPROFLOXACINO + DEXAMETASONA 0.3% + 0.1% UNGÜENTO OFTALMICO | SOPHIA | SOPHIXIN DX UNGENA,1
CARBOXIMETILCELULOSA + GLICERINA (5MG+9MG)/10ML SOLUCION OFTALMICA | MEGALABS | CRISTALTEARS PLUS,1
NAPROXENO 250MG TABLETA GENFAR,10
METRONIDAZOL 500MG TABLETA | ECAR |,14
AZITROMICINA 500MG TABLETA | LASANTE |,3
DACARBAZINA 200MG/ML SOLUCION INYECTABLE | SEVEN PHARMA | CARBAVEN,6
DOXORRUBICINA 50MG SOLUCION INYECTABLE | ALPHARMA |,2
BLEOMICINA 15 U.I. SOLUCION INYECTABLE | ALPHARMA |,2
DEXAMETASONA 8MG/2ML SOLUCION INYECTABLE | FARMIONNI |,4
SUERO FISIOLOGICO 0.9% X 500 ML BOLSA,4
FOSAPREPITANT 150MG/10ML SOLUCION INYECTABLE | MSN LABS | APRITANT IV,2
ONDANSETRON 8MG/4ML SOLUCION INYECTABLE | FRESENIUS | ONDASETRON,4
VINBLASTINA 10MG/10ML SOLUCION INYECTABLE | ALPHARMA | VINCABLAS,2
ACIDO ASCORBICO 500MG TABLETA MASTICABLE | ECAR | VITAMINA C,60
VILDAGLIPTINA 50MG TABLETA | WILLOW PHARMA | W-LIPTINA,60
MOMETASONA FUROATO 50MG/ML SPRAY NASAL X 18GR | MEGALABS | RINOSAL,1
ACETAMINOFEN 500MG TABLETA | AG |,12
OXIMETAZOLINA 0.025% SOLUCION NASAL | TECNOQUIMICAS | OXIMETAZOLINA HCI,1
NAPROXENO 250MG TABLETA GENFAR,6
OMEPRAZOL 20MG CAPSULA | NOVAMED |,20
BROMURO DE IPRATROPIO 20MCG INHALADOR | BIOSYNTEC |,2
CALCITRIOL 0.25MCG CAPSULA | COLMED |,60
METOTREXATO 2.5 MG TABLETAS | BLAU FARMACEUTICA|,30
