codigo_neg;codigo_negociado;codigo_negociado_norm;codigo_cum;codigo_cum_norm;cantidad_total_1;cantidad_parcial_1;cantidad_pendiente_1;cantidad_total_2;cantidad_parcial_2;cantidad_pendiente_2;cantidad_total_3;cantidad_parcial_3;cantidad_pendiente_3;cantidad_total_4;cantidad_parcial_4;cantidad_pendiente_4;cantidad_total_5;cantidad_parcial_5;cantidad_pendiente_5;total_entregado_total;total_entregado_parcial;total_pendiente;matched_rows_per_source
AP21353;AP21353;AP21353;;;250;;;220;1;;169;;;184;;;64;;;887;1;888;{'1': [4097, 10241, 11782, 2057, 9739, 3596, 9228, 1039, 2577, 14358, 6168, 4633, 2084, 4663, 7737, 9788, 14917, 7751, 14920, 7759, 3664, 3159, 1627, 12379, 12380, 11358, 12381, 12382, 12383, 3170, 12384, 12385, 12386, 13931, 1132, 1649, 7283, 3710, 14463, 4739, 8838, 3719, 651, 8336, 4244, 8853, 7357, 11416, 7321, 3741, 159, 160, 161, 3743, 8354, 8870, 4275, 9911, 5307, 5308, 1213, 5309, 5310, 2240, 3265, 5311, 5312, 5313, 5314, 5315, 5316, 5317, 5318, 5319, 11467, 8396, 4304, 9424, 1238, 6360, 737, 14564, 4840, 2797, 8941, 3824, 3313, 754, 12016, 13044, 2805, 13045, 13046, 13047, 13048, 4858, 13049, 7420, 13050, 13051, 13052, 13053, 13054, 6402, 13055, 6408, 1803, 4364, 1811, 8982, 14631, 3370, 9003, 12075, 8500, 11060, 14646, 4409, 6976, 3395, 8003, 8004, 8005, 8006, 8007, 13640, 10059, 6476, 8528, 850, 9563, 6495, 1898, 2413, 7534, 10093, 7024, 9072, 1908, 7546, 9082, 14714, 14206, 3456, 1413, 10629, 8583, 10630, 10631, 10632, 13707, 10126, 9103, 12182, 4505, 2978, 9125, 8621, 944, 1994, 11212, 10198, 11224, 1498, 6111, 9715, 3065, 7679], '2': [2049, 10757, 14859, 8716, 2577, 5144, 7193, 5659, 10268, 8740, 11300, 2599, 6698, 12842, 13355, 7727, 6194, 10806, 5176, 11324, 9278, 7745, 580, 13893, 4680, 5196, 2127, 10832, 11343, 11346, 4692, 5208, 6745, 9305, 11872, 11873, 11874, 11875, 11876, 11877, 5222, 11878, 11879, 9833, 11880, 11881, 11882, 11883, 11884, 5231, 14443, 1655, 2683, 4221, 640, 13444, 8837, 12942, 10895, 10385, 1689, 665, 7840, 162, 14499, 2214, 11433, 3245, 4784, 5814, 5815, 6842, 10939, 8382, 5319, 4296, 13511, 8906, 10970, 9439, 6372, 10983, 7914, 236, 4333, 6381, 3312, 7920, 13045, 3833, 8953, 12538, 13563, 1789, 14077, 1791, 5377, 5896, 4873, 7432, 5387, 10512, 13081, 1828, 294, 3368, 2860, 6444, 4912, 10544, 7485, 6462, 8518, 4940, 1871, 4447, 11105, 2919, 8041, 7533, 1903, 4982, 13687, 13692, 12671, 9091, 900, 901, 902, 903, 904, 3973, 5001, 8590, 9104, 5012, 13717, 13922, 9632, 12711, 9642, 5044, 2486, 10679, 13243, 9152, 4036, 9156, 7628, 6605, 4047, 2512, 9679, 3540, 3541, 11232, 1505, 7142, 5096, 10223, 8696, 13306, 1532], '3': [2, 3, 4098, 4611, 4630, 4132, 551, 7719, 8233, 12329, 3637, 5177, 14909, 4684, 5708, 8784, 3159, 5740, 13421, 5742, 3183, 12912, 13934, 13935, 9331, 13936, 13937, 13938, 13939, 13940, 13941, 13942, 13943, 13944, 13945, 13946, 14975, 6278, 5768, 12434, 7829, 11927, 1689, 9373, 8869, 1210, 186, 1732, 13510, 11980, 725, 1238, 13027, 5864, 6379, 5356, 5357, 5358, 6380, 6384, 241, 6381, 6382, 6383, 4856, 8445, 4872, 4363, 8459, 3359, 1826, 8482, 8998, 5927, 7975, 13609, 4910, 3890, 9035, 1874, 8531, 9043, 1877, 7533, 4974, 13678, 9599, 3995, 10140, 10141, 10142, 10143, 10144, 10145, 10146, 10147, 10148, 10149, 10150, 10151, 13220, 4009, 946, 5572, 4041, 1497, 4059, 988, 3054, 6642, 6643, 6644, 6645, 6646, 6647, 8184, 11257, 4602, 12798], '4': [5120, 8714, 8715, 8716, 8717, 8718, 8719, 8720, 8721, 7186, 8722, 8723, 12313, 1053, 10795, 10796, 10797, 10798, 8239, 10799, 10800, 10801, 10802, 1076, 10803, 10804, 10805, 10806, 10807, 5178, 10808, 13367, 9796, 7750, 9287, 7775, 611, 11367, 104, 11368, 1642, 6250, 7787, 11369, 622, 11370, 11371, 11372, 8306, 11373, 11374, 12399, 14454, 3194, 7806, 7295, 14465, 13359, 3730, 9880, 1194, 686, 7856, 7347, 699, 3265, 14533, 6343, 7371, 14540, 3790, 207, 6865, 3284, 14037, 9433, 13017, 14556, 10461, 3809, 7911, 2294, 2295, 2296, 2297, 2298, 2299, 2300, 8451, 14088, 7434, 12560, 6933, 12567, 5400, 5401, 5402, 1307, 5403, 5404, 5405, 5406, 5407, 5408, 5409, 14109, 13606, 9516, 4916, 312, 14137, 3900, 317, 1347, 4422, 340, 13654, 3418, 350, 883, 13686, 6519, 7032, 1403, 14717, 9602, 4506, 7578, 13726, 5026, 4525, 3511, 1465, 9665, 7618, 1479, 7623, 982, 14811, 7142, 13806, 12273], '5': [4357, 4230, 1553, 4755, 4760, 5400, 2845, 1054, 5407, 290, 3363, 1061, 3879, 5036, 2608, 5429, 2617, 4666, 5053, 4799, 3777, 965, 4297, 2638, 2001, 3793, 4306, 1492, 1237, 2901, 5463, 1624, 4058, 2652, 3681, 5217, 4965, 1512, 1388, 3052, 238, 3308, 3948, 4983]}
AP21357;AP21357;AP21357;;;3895;110;;3991;210;;2585;360;;2786;120;;1605;210;;14862;1010;15872;{'1': [9731, 9740, 2061, 5135, 1042, 14354, 3094, 7703, 4132, 14896, 9285, 588, 11345, 8789, 3171, 12387, 12388, 12389, 11367, 12390, 12391, 12392, 12393, 1135, 2164, 4724, 4217, 1657, 1147, 14462, 8328, 8852, 3734, 9884, 1694, 8350, 9888, 2226, 7347, 3256, 4291, 5320, 5321, 5322, 5836, 11468, 7378, 2267, 2779, 4837, 12015, 3315, 4851, 5888, 13056, 13057, 13058, 13059, 13060, 13061, 13062, 4887, 14615, 3869, 2345, 6971, 14143, 9043, 8537, 2907, 9052, 1887, 3936, 13668, 13670, 9069, 2926, 2424, 11645, 1409, 6530, 904, 10633, 1949, 14242, 9124, 3494, 7086, 6078, 3519, 8641, 4034, 10181, 8661, 11227, 13791, 4076], '2': [14860, 7699, 6676, 6166, 10780, 2596, 1580, 7735, 4152, 10295, 570, 9790, 6720, 5188, 2629, 8779, 10337, 4202, 11885, 11886, 11887, 4219, 14988, 7822, 7311, 657, 10400, 8355, 6821, 11434, 11442, 712, 8913, 7381, 1754, 2270, 4834, 1763, 8934, 7911, 4332, 3314, 13559, 14587, 10501, 11530, 8971, 10511, 11535, 14610, 6419, 10005, 2327, 12570, 13082, 8478, 8481, 1826, 5425, 6969, 13625, 14654, 2882, 9538, 1359, 1361, 10076, 5983, 9573, 8042, 8043, 8044, 5489, 2422, 10620, 6022, 10119, 14733, 6544, 1425, 1426, 7573, 5547, 11182, 6067, 12729, 12736, 5057, 5065, 459, 11224, 11230, 11243, 7148, 11261], '3': [6277, 8081, 3986, 3987, 409, 153, 5019, 11801, 13595, 160, 3233, 7588, 8228, 13221, 9640, 7977, 12330, 5164, 1581, 8238, 2995, 8243, 12211, 8375, 5690, 3772, 12348, 4158, 12484, 5061, 4679, 7672, 842, 8011, 11596, 11981, 5841, 9299, 8789, 3287, 8537, 12505, 3931, 13404, 1245, 11613, 10978, 8547, 100, 4964, 7652, 13287, 3560, 5225, 3309, 12910, 6385, 6386, 8306, 5108, 12657, 8694, 6648, 13947, 1406, 13055], '4': [1024, 13443, 4228, 13958, 14090, 7181, 6287, 6160, 7569, 9872, 10517, 1816, 6936, 7576, 13337, 3101, 6558, 7711, 3872, 1186, 7331, 13602, 14632, 4906, 7211, 4012, 5164, 6828, 10284, 3376, 6833, 10809, 1083, 1980, 12990, 3647, 6593, 8001, 10434, 964, 9668, 9414, 7625, 75, 1746, 12245, 3676, 4317, 4707, 7910, 8550, 9831, 7275, 13803, 4461, 4718, 4847, 12270, 1651, 6259, 7030, 14198, 13434], '5': [1536, 1156, 5253, 5126, 5510, 2440, 2704, 3093, 23, 152, 2200, 2844, 5025, 420, 4901, 2987, 814, 304, 4786, 1845, 1862, 4041, 714, 1355, 5200, 1236, 2902, 5335, 4828, 4317, 228, 1639, 2668, 1775, 115, 3316, 1656, 5375]}
AP21359;AP21359;AP21359;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21360;AP21360;AP21360;;;653;54;;400;;;311;;;523;120;;267;;;2154;174;2328;{'1': [13063, 10634, 10635, 6288, 14867, 10260, 2583, 920, 12183, 14879, 9122, 11572, 2869, 7221, 11445, 6073, 6846, 1863, 6600, 5323, 5324, 5325, 4573, 10348, 5745, 10358], '2': [737, 8549, 905, 11305, 8045, 5614, 3249, 13878, 1431, 1432, 379, 573, 13534, 9695], '3': [13948, 6147, 6020, 12356, 7814, 809, 6387, 6388, 11125, 2935, 1240, 5915, 9336, 13949], '4': [12947, 8724, 4889, 14752, 5410, 5411, 12715, 10541, 6709, 10810, 10811, 10812, 6589, 5055, 6210, 13259, 4064, 14048, 14310, 6247, 8050, 13044, 8055], '5': [1123, 2564, 3364, 3526, 4326, 5094, 4208, 3346, 827, 3582]}
AP21364;AP21364;AP21364;;;392;140;;420;308;;336;28;;336;252;;;56;;1484;784;2268;{'1': [14592, 5670, 7687, 12394, 971, 6416, 2066, 11960, 14233, 14364], '2': [14113, 5731, 260, 421, 10632, 7933, 10634, 13066, 6509, 9453, 11022, 4657, 3347, 14517, 13527, 1341, 1342], '3': [6018, 3438, 14678, 1815, 3289, 8732, 1407], '4': [3425, 9954, 14530, 14851, 9452, 1933, 3641, 470, 12374, 1113, 10813], '5': [3475, 1622]}
AP21366;AP21366;AP21366;;;189;63;;;84;;;112;;126;126;;42;42;;357;427;784;{'1': [11905, 5633, 13999, 5936, 1617, 5662], '2': [9755, 13025, 1643], '3': [13602, 12455, 12913, 7027, 5879, 10716], '4': [674, 1602, 6211, 552, 10536, 3373, 11793, 2866, 5779, 5716, 14836, 12600], '5': [1444, 77, 4447]}
AP21367;AP21367;AP21367;;;;;;84;;;;;;;;;;;;84;0;84;{'1': [], '2': [4186], '3': [7304, 2636, 5456, 2545, 6866, 2707, 6867, 7163], '4': [6113, 14891, 2679], '5': []}
AP21368;AP21368;AP21368;;;;42;;;;;;;;;21;;;;;0;63;63;{'1': [13783], '2': [], '3': [], '4': [8332], '5': []}
AP21370;AP21370;AP21370;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21371;AP21371;AP21371;;;19;1;;9;6;;10;;;6;;;8;1;;52;8;60;{'1': [162, 2213, 6853, 4714, 8459, 10636, 11211, 2451, 7860, 11220, 4508], '2': [9828, 14903, 4326, 7052, 14828, 10255, 11217, 3122, 12887], '3': [5824, 12321, 13505, 5060, 4497, 8916, 4120], '4': [1440, 12999, 299, 7855], '5': [378, 1451, 2903, 394]}
AP21372;AP21372;AP21372;;;749;150;;525;185;;427;;;570;60;;120;;;2391;395;2786;{'1': [2049, 11400, 2825, 11784, 7819, 13064, 14601, 5650, 790, 4121, 6045, 12066, 163, 164, 4014, 11826, 3640, 1594, 11580, 1732, 8010, 8011, 9814, 12133, 11879, 12396, 12397, 1652, 10361, 8570, 2814], '2': [391, 4490, 1558, 4122, 8475, 13210, 9252, 1578, 14906, 2491, 5571, 3273, 3411, 13523, 3542, 3543, 10221, 1267, 500, 1268, 11891, 11892, 5240, 11893], '3': [7680, 4993, 12417, 13953, 14720, 2581, 4124, 8222, 2853, 10152, 14381, 7350, 14531, 14534, 2773, 14681, 1626, 11870, 1379, 2543, 12148, 6389, 9461, 633], '4': [5760, 1541, 10141, 12573, 12202, 11947, 688, 4786, 2867, 12338, 3769, 3775, 14278, 6107, 3548, 11872, 1636, 1381, 4714, 14444, 12783, 5881, 12415], '5': [4682, 3667, 5234]}
AP21374;AP21374;AP21374;;;34;3;;34;;;21;3;;26;7;;2;;;117;13;130;{'1': [9601, 9093, 13065, 13066, 13067, 11916, 10637, 13068, 14746, 11419, 6044, 7586, 10274, 165, 7223, 11063, 3390, 4928, 1734, 4422, 5328, 3665, 5329, 7512, 2156, 12398, 4847, 758, 8827, 14844, 8957], '2': [4610, 8836, 907, 908, 3859, 13460, 4758, 2333, 7583, 551, 9002, 4163, 8525, 13904, 4945, 13010, 2136, 10841, 4574, 4323, 11108, 5997, 1907, 9845, 11894, 11895, 11896, 1787, 4478, 6143], '3': [12416, 8707, 7961, 4634, 11814, 12202, 12463, 5808, 8117, 7863, 1989, 9290, 7892, 9175, 3039, 8042, 2030, 1390, 8182, 4478], '4': [12417, 7810, 14339, 4487, 9487, 9888, 5412, 1829, 10036, 6972, 10814, 10815, 10816, 3777, 12482, 844, 3795, 14808, 218, 6621, 7777, 12518, 487, 746, 11375, 13298, 12154], '5': [2368, 2904]}
AP21375;AP21375;AP21375;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21377;AP21377;AP21377;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21384;AP21384;AP21384;;;;180;;660;390;;90;;;90;60;;;30;;840;660;1500;{'1': [439], '2': [9896, 1806, 1327, 1328, 11897, 6492, 8639], '3': [4853], '4': [9617, 7058], '5': [904]}
AP21386;AP21386;AP21386;;;234;;;388;;;582;30;;669;90;;139;;;2012;120;2132;{'1': [14144, 4451, 1032, 1738, 13069, 13070, 13071, 13072, 9213, 14930, 5875, 7351, 14557, 4381], '2': [1440, 13472, 14816, 8804, 4837, 3431, 1865, 7242, 8046, 1391, 7376, 10993, 6612, 373, 7542, 6104, 1916], '3': [9480, 13459, 12314, 13726, 12839, 10153, 10154, 10155, 11692, 3248, 3768, 12347, 8124, 11979, 5964, 11984, 13406, 13282, 4966, 2797, 6390, 6649, 1530], '4': [3980, 8725, 8726, 8727, 13592, 14999, 6952, 817, 4405, 12213, 9788, 707, 7493, 6219, 12364, 8018, 3540, 5077, 9942, 2011, 1258, 12139, 11376, 11377, 1139, 9465, 2301], '5': [1538, 2405, 4330, 1804, 1267, 3512, 2233, 2460]}
AP21398;AP21398;AP21398;;;;;;2;;;;;;1;;;1;;;4;0;4;{'1': [], '2': [4848, 4904], '3': [2506], '4': [3443], '5': [2986]}
AP21399;AP21399;AP21399;;;;;;;;;;;;2;;;;;;2;0;2;{'1': [], '2': [], '3': [14737, 10820, 7191], '4': [1635, 2302], '5': []}
AP21401;AP21401;AP21401;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21404;AP21404;AP21404;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [2785], '4': [9027], '5': []}
AP21405;AP21405;AP21405;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21407;AP21407;AP21407;;;;;;;;;16;;;;;;;;;16;0;16;{'1': [], '2': [], '3': [13704, 6252], '4': [], '5': []}
AP21419;AP21419;AP21419;;;790;330;;645;630;;520;180;;116;240;;30;60;;2101;1440;3541;{'1': [12130, 3879, 14953, 14091, 14446, 12399, 7248, 5330], '2': [8641, 610, 36, 4711, 11912, 12809, 910, 911, 14768, 222], '3': [9093, 4933, 8550, 2759, 10161, 10162, 10163, 13557, 9115], '4': [4354, 1508, 13610, 4532, 7446, 5085, 1150], '5': [905, 4092, 862]}
AP21420;AP21420;AP21420;;;;;;3;;;;2;;1;;;;;;4;2;6;{'1': [], '2': [9351], '3': [9725], '4': [5413], '5': []}
AP21421;AP21421;AP21421;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21422;AP21422;AP21422;;;;;;30;;;120;;;;;;;;;150;0;150;{'1': [], '2': [7222], '3': [8610, 5542], '4': [], '5': []}
AP21428;AP21428;AP21428;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21429;AP21429;AP21429;;;;30;;;;;;;;;;;;20;;0;50;50;{'1': [9034], '2': [], '3': [], '4': [2707, 9030], '5': [5148]}
AP21430;AP21430;AP21430;;;;;;;90;;;;;;;;;;;0;90;90;{'1': [], '2': [8787, 2814], '3': [], '4': [6098], '5': []}
AP21434;AP21434;AP21434;;;952;10;;1476;;;2011;360;;1869;772;;412;150;;6720;1292;8012;{'1': [9355, 10638, 10639, 7312, 10640, 10641, 8595, 11279, 13075, 13076, 13077, 13078, 13079, 13080, 1179, 4764, 2209, 4006, 11050, 5331, 6356, 4437, 729, 14683, 479, 14692, 2917, 12400, 12401, 4084, 3576, 3964], '2': [6403, 13576, 11913, 11914, 11915, 912, 913, 914, 915, 14741, 9752, 6297, 8224, 6049, 5538, 14371, 13865, 6321, 7089, 12721, 5816, 7737, 6330, 14522, 6845, 13885, 14528, 2253, 13775, 3544, 3545, 3546, 9694, 10594, 6499, 13155, 13157, 14949, 7783, 10727, 8047, 8048, 8049, 8050, 13689, 13053], '3': [12804, 5645, 7702, 9762, 9770, 11309, 8245, 5179, 3646, 6209, 579, 581, 9800, 12891, 3168, 9826, 6244, 14952, 1651, 8828, 11389, 8317, 9348, 3206, 3719, 11926, 4768, 12456, 4271, 179, 1716, 2238, 201, 13046, 6392, 6393, 3338, 13067, 14620, 9502, 7463, 4396, 3374, 9010, 8499, 2355, 9525, 2356, 12596, 5945, 5948, 839, 3912, 8013, 3407, 3920, 9057, 3434, 8048, 4998, 2951, 10632, 3467, 910, 1934, 2451, 4511, 4519, 12718, 4016, 11696, 10164, 2997, 10165, 4024, 6074, 1995, 4058, 5084, 8162, 12260, 3045, 4074, 11772, 509, 1535], '4': [2304, 6912, 3971, 13956, 13561, 13575, 264, 904, 1418, 3339, 6539, 14601, 784, 14072, 275, 10132, 10387, 10515, 8728, 28, 7709, 13854, 288, 416, 13474, 11813, 5414, 4135, 5032, 7334, 3371, 9515, 173, 12463, 12593, 5170, 9907, 8244, 5047, 1722, 4282, 12987, 3395, 8260, 13895, 8012, 79, 336, 471, 7640, 4441, 7899, 12251, 7133, 12896, 3169, 14563, 6372, 1003, 3691, 14956, 7921, 4467, 7156, 4725, 1016, 6777, 14586, 9979, 14716, 2303], '5': [129, 226, 802, 38, 199, 1094, 2377, 2255, 2992, 4337, 3058, 2643, 5076, 1365, 1561]}
AP21435;AP21435;AP21435;;;;;;60;;;;;;;28;;;;;60;28;88;{'1': [], '2': [10909], '3': [], '4': [3277], '5': []}
AP21436;AP21436;AP21436;;;150;;;60;;;120;;;;;;90;;;420;0;420;{'1': [11568, 2097, 10380], '2': [10900], '3': [14443, 77, 9039, 7226, 14684], '4': [2769, 5826], '5': [4283, 399]}
AP21448;AP21448;AP21448;;;;;;;;;;;;;;;;;;0;0;0;{'1': [], '2': [], '3': [7041], '4': [11644, 2837], '5': []}
AP21449;AP21449;AP21449;;;;;;84;;;280;112;;224;196;;588;84;;1176;392;1568;{'1': [], '2': [4212], '3': [6979, 10757, 4070, 8999, 2280, 10895, 14800, 6835, 10676, 9023, 10166, 14582, 8575], '4': [9858, 5795, 12645, 10214, 1543, 9063, 2569, 13257, 13580, 750, 6030, 13743, 11794, 11834, 5916, 1566], '5': [512, 161, 5312, 2595, 2596, 3622, 2823, 2127, 4336, 4370, 4499, 3385]}
AP21450;AP21450;AP21450;;;168;56;;84;140;;56;84;;84;;;28;140;;420;420;840;{'1': [5635, 4624, 10642, 10643, 12018], '2': [4936, 14484, 8268, 2022], '3': [11940, 10950, 1126, 43, 5684, 10814], '4': [5848, 3685, 11622], '5': [3878, 2857, 4397, 700, 2815]}
AP21454;AP21454;AP21454;;;720;898;;650;430;;210;30;;418;1151;;460;337;;2458;2846;5304;{'1': [1920, 1921, 7684, 8464, 14100, 10391, 13081, 10010, 9509, 551, 7852, 12079, 3380, 9783, 8634, 9018, 14789, 5958, 4176, 4177, 2900, 11604, 9051, 14943, 12003, 12004, 7397, 9702, 7530, 10218, 5612, 9836, 11626, 13933, 12402, 12403, 14840], '2': [2307, 1413, 8586, 11916, 11917, 916, 917, 918, 2207, 1824, 1829, 3239, 1965, 176, 1329, 1330, 7365, 724, 8051, 628, 1396, 2165, 3828, 2299], '3': [13955, 11012, 2536, 14701, 10771, 11219, 10167, 10651, 2847], '4': [4352, 2305, 2306, 9859, 12038, 3591, 3336, 7561, 7562, 12303, 12434, 13715, 14613, 6554, 8346, 13729, 6312, 6196, 13751, 3388, 2624, 10817, 10818, 7491, 13892, 14400, 2634, 7627, 10444, 14922, 4567, 8535, 11740, 7773, 1374, 7774, 11615, 1638, 4841, 10477, 2542, 6127, 1652, 12664, 14841, 10362, 4991], '5': [3393, 1219, 3332, 1637, 523, 174, 4654, 3888, 3889, 1874, 5201, 5118, 5398, 3325, 2717, 5086]}
AP21456;AP21456;AP21456;;;330;118;;600;88;;120;174;;180;258;;168;30;;1398;668;2066;{'1': [10278, 1579, 14192, 14164, 9557, 9782, 2843, 8476], '2': [5568, 6849, 5668, 4205, 7117, 11918, 11919, 11920, 2258, 4531, 13103, 5207], '3': [5536, 1058, 6082, 11629, 5134, 4123, 959], '4': [10819, 5415, 5165, 10159, 1456, 6552, 4345, 6330], '5': [3532, 183]}
AP21457;AP21457;AP21457;;;60;;;;;;240;;;150;180;;180;90;;630;270;900;{'1': [1853], '2': [], '3': [10704, 5473, 12452, 278], '4': [291, 10820, 5416, 873, 9611, 5776, 9242, 9243, 3773], '5': [201, 3762, 3413]}
AP21458;AP21458;AP21458;;;2280;2070;;4260;1830;;3690;1260;;2730;1770;;900;870;;13860;7800;21660;{'1': [1556, 13847, 13852, 6698, 5692, 14908, 2625, 5697, 6742, 8296, 9833, 11898, 10372, 7308, 2192, 9873, 5795, 8358, 11433, 687, 14005, 3774, 704, 8897, 13506, 13507, 13508, 13509, 13510, 13511, 2760, 13512, 4814, 5845, 10969, 10970, 8924, 1765, 2790, 1775, 4854, 6394, 2303, 777, 8992, 14112, 805, 13627, 14651, 14665, 14156, 1869, 3927, 3450, 14203, 384, 12693, 9110, 12694, 12695, 12185, 12696, 12697, 2462, 14249, 6060, 13740, 9140, 14773, 9144, 5561, 5562, 11197, 4542, 11710, 1989, 10184, 2525, 13794, 9190, 3581], '2': [7685, 6159, 7187, 9243, 13340, 7712, 2593, 547, 2597, 14374, 9257, 14389, 5175, 11337, 5712, 593, 87, 8796, 11368, 2163, 12404, 8309, 12405, 12407, 12408, 12409, 12410, 3707, 3708, 3709, 12406, 1147, 1148, 11393, 1666, 1149, 3710, 12412, 1670, 8838, 6284, 1679, 4752, 5269, 4257, 13477, 2222, 183, 12987, 4797, 14023, 2250, 6374, 1770, 14080, 3844, 3871, 7456, 13604, 12596, 6455, 11064, 10559, 3395, 14679, 4461, 9086, 3966, 7551, 12676, 2951, 9608, 14730, 10130, 2969, 5536, 13741, 6575, 9648, 14259, 4535, 5565, 5055, 14272, 8646, 12748, 4056, 7131, 6623, 10216, 12411, 12920, 8175, 12414, 12413, 2038, 5112, 7162], '3': [12, 12824, 14394, 12349, 5182, 10815, 14425, 11358, 5219, 8298, 8813, 8822, 638, 3201, 6802, 3747, 11941, 7849, 7341, 4796, 9404, 11459, 11977, 4298, 4810, 215, 730, 12507, 5858, 7906, 3314, 755, 5876, 13588, 12568, 1310, 3376, 13634, 8519, 10571, 10572, 10573, 10574, 10575, 10576, 10577, 343, 8535, 8536, 1378, 3428, 6503, 6504, 8552, 9063, 3960, 8571, 11645, 11655, 9622, 8603, 1440, 7591, 13740, 949, 12214, 440, 7612, 9148, 449, 4039, 464, 3536, 3537, 9682, 9172, 473, 13277, 489, 4073, 9197, 11757, 5104, 10737, 2554], '4': [3586, 9223, 4616, 2573, 12820, 13334, 5655, 5656, 4640, 6180, 555, 10285, 14911, 14918, 6735, 7249, 14931, 14421, 13910, 9309, 14947, 7268, 615, 3688, 124, 3709, 3199, 7815, 4755, 6306, 164, 171, 14001, 6839, 14009, 7866, 12477, 189, 10431, 7363, 10439, 1224, 8904, 13000, 716, 6365, 3303, 9448, 6890, 8436, 10505, 7946, 8458, 13069, 4372, 4392, 10029, 1838, 4399, 3377, 3893, 10550, 8510, 4427, 3428, 6511, 12660, 14204, 6533, 3469, 1429, 7604, 1464, 11200, 11201, 11202, 4035, 11203, 11204, 11205, 8135, 2511, 4561, 989, 9193, 2036, 2548, 9726], '5': [128, 3842, 515, 4741, 2314, 1683, 3991, 5016, 286, 2976, 3747, 165, 4007, 1066, 4140, 3376, 4400, 948, 4276, 4285, 962, 1227, 2126, 3790, 1105, 3416, 602, 5089, 1251, 871, 1262, 3566, 4595]}
AP21473;AP21473;AP21473;;;1020;420;;1080;240;;600;180;;630;90;;420;;;3750;930;4680;{'1': [5003, 4371, 10644, 3096, 2970, 13082, 13083, 13084, 4127, 7089, 3506, 564, 2102, 7352, 8012, 8013, 724, 5087, 4579, 4072, 3690, 4339, 5620], '2': [4928, 9281, 13083, 10148, 11113, 10988, 8367, 6224, 5555, 9972, 10131, 10136, 9976, 3547, 4284, 4125], '3': [12677, 10634, 4112, 12178, 2968, 1953, 2083, 7974, 10791, 2985, 6185, 10686, 8387, 7240, 6863, 2904, 729, 7261, 14304, 14562, 11108, 7144, 9448, 14313, 10993, 12145], '4': [4736, 1057, 6914, 11939, 14371, 13765, 5929, 76, 2669, 2700, 4559, 6354, 87, 9306, 27, 10110], '5': [2905, 2906, 2907, 1789, 3614]}
AP21474;AP21474;AP21474;;;720;90;;1290;240;;1290;540;;480;390;;450;90;;4230;1350;5580;{'1': [1991, 8267, 8972, 3149, 2158, 1458, 1491, 5332, 10645, 10646, 5911, 11732], '2': [10880, 8706, 7427, 1932, 13072, 4241, 14099, 11166, 10143, 10786, 8613, 7214, 14639, 13493, 11194, 7358, 6848, 11334, 13257, 14547, 4089, 6897, 1523, 5881], '3': [7808, 12929, 13441, 4230, 12042, 13323, 10644, 13589, 9754, 8733, 14761, 2988, 1326, 9775, 12592, 8114, 11316, 10168, 12222, 11971, 5062, 11974, 12615, 14795, 2892, 6093, 7756, 10962, 1107, 8147, 2008, 7384, 9064, 617, 12136, 5748, 8692, 13689, 13308], '4': [13571, 781, 6033, 14866, 9883, 12061, 6174, 9122, 5801, 9898, 14384, 1970, 1978, 13119, 194, 2755, 3402, 4172, 4949, 9692, 11868, 2917, 13159], '5': [2210, 644, 1640, 5213, 1685, 5115, 2908, 2909]}
AP21475;AP21475;AP21475;;;1530;570;;1260;750;;720;540;;540;300;;540;;;4590;2160;6750;{'1': [14720, 9986, 3976, 6028, 6414, 2459, 166, 1452, 5937, 4148, 1468, 1345, 1474, 6339, 7361, 3013, 8014, 5333, 14689, 2658, 3436, 5868, 5878, 8311, 6399], '2': [7296, 10378, 9100, 14224, 919, 413, 174, 1985, 6216, 592, 8918, 4058, 2781, 8290, 1511, 10990, 6256, 13819, 4222, 8319], '3': [4417, 1250, 11586, 11778, 3398, 11100, 11882, 1931, 6155, 5359, 9522, 7731, 11796, 13305, 6075, 5436], '4': [6820, 12872, 7337, 3754, 13995, 5870, 9294, 5872, 3571, 8215, 1660], '5': [273, 4772, 2910]}
AP21476;AP21476;AP21476;;;210;90;;150;60;;720;150;;270;120;;360;60;;1710;480;2190;{'1': [4608, 14436, 8778, 10647, 13085], '2': [8473, 1970, 4603, 11921], '3': [13956, 13062, 9287, 8302, 11566, 11536, 13104, 6902, 10169, 5434, 11710], '4': [1442, 578, 9521, 6807, 10495], '5': [3753, 1189, 1959]}
