codigo_neg;codigo_negociado;codigo_negociado_norm;codigo_cum;codigo_cum_norm;cantidad_total_1;cantidad_parcial_1;cantidad_pendiente_1;cantidad_total_2;cantidad_parcial_2;cantidad_pendiente_2;cantidad_total_3;cantidad_parcial_3;cantidad_pendiente_3;cantidad_total_4;cantidad_parcial_4;cantidad_pendiente_4;cantidad_total_5;cantidad_parcial_5;cantidad_pendiente_5;total_entregado_total;total_entregado_parcial;total_pendiente;;matched_rows_per_source
AP20794;AP20794;AP20794;;;3630;;;4660;;;3750;180;;3990;180;;3240;;;19270;360;0;19630;{'1': [7937, 6659, 14342, 1289, 5257, 9994, 12939, 8717, 13065, 2447, 9245, 10782, 7585, 11681, 2213, 11813, 168, 7848, 10664, 9900, 3758, 2993, 9138, 8888, 12345, 9402, 3643, 3003, 5821, 446, 5055, 12731, 193, 9794, 9291, 11979, 3405, 12365, 11471, 9682, 12628, 10966, 12377, 13147, 5340, 8924, 223, 8032, 10849, 5219, 9187, 2919, 12145, 4978, 13176, 10746], '2': [3075, 8453, 12677, 4615, 7815, 8721, 13842, 1939, 9109, 3094, 12438, 11416, 11802, 8731, 8220, 10655, 13730, 10915, 8615, 8873, 10410, 14507, 175, 5682, 14258, 4917, 5941, 5175, 2360, 9141, 11833, 4795, 9148, 9149, 12984, 14395, 14906, 6850, 8259, 10308, 14919, 1994, 12620, 13262, 6224, 2513, 466, 3409, 7420, 8144, 10320, 1751, 10325, 11481, 9178, 11483, 12884, 3293, 606, 11105, 6756, 10341, 1382, 230, 14822, 8681, 12138, 10605, 12909, 8316, 3058, 14452, 12790, 14456, 7163, 3068], '3': [7041, 14081, 14977, 3207, 2952, 2826, 9483, 13562, 14, 12302, 13328, 1297, 10385, 14992, 9748, 11284, 14741, 12058, 14237, 5918, 13983, 8737, 12321, 11171, 7718, 7719, 1448, 12710, 11307, 12587, 3375, 14131, 9269, 11191, 8248, 13116, 8765, 1471, 9791, 2885, 3269, 1991, 1224, 1481, 9413, 9803, 11077, 973, 78, 11592, 10192, 3030, 215, 7638, 5211, 7133, 12766, 13278, 1633, 99, 1381, 1509, 12008, 3433, 6377, 2924, 11372, 12655, 12911, 242, 2290, 9844, 11637, 11897, 11258, 3455], '4': [12800, 12291, 1039, 5162, 3125, 6198, 8758, 4154, 9281, 7234, 1119, 10851, 13413, 2661, 7272, 8297, 8314, 3197, 14994, 6810, 4261, 8870, 1704, 1705, 12976, 5809, 6324, 14522, 3259, 6849, 14018, 6345, 14039, 12003, 12515, 238, 7922, 13566, 4868, 4358, 10508, 3857, 3867, 4380, 7457, 312, 10561, 4930, 14170, 7006, 3941, 13675, 11629, 2425, 385, 14223, 4504, 411, 2461, 6561, 4514, 4007, 428, 14256, 5046, 2488, 13258, 14794, 4556, 2510, 4578, 1000, 6120, 1516, 11248, 10739, 12284, 6142], '5': [10246, 5511, 7816, 7049, 8329, 10119, 399, 6416, 3858, 6546, 6547, 7319, 7960, 8855, 11161, 7455, 160, 6305, 5411, 7588, 8358, 8487, 5544, 3625, 7211, 10029, 1966, 12846, 6834, 691, 1971, 7159, 11570, 2488, 6459, 2364, 9277, 704, 5440, 578, 13761, 7236, 6983, 13642, 716, 8654, 10830, 9169, 8788, 3285, 11861, 5848, 8792, 12888, 5595, 3548, 9309, 9335, 11995, 12002, 2531, 8681, 9451, 10092, 5485, 12270, 10223, 13301, 4087, 12537, 6010, 6910]}
AP20795;AP20795;AP20795;;;90;;;240;;;180;;;90;;;150;;;750;0;0;750;{'1': [5288], '2': [12272, 3555, 1006], '3': [4864, 1346, 8610, 4965, 8330, 1423, 1903, 1585, 1371, 2672, 12143, 14971, 5784, 14330, 1563], '4': [2912, 2913, 3264, 3395, 7107, 13923, 3080, 7016, 3370, 3435, 14121, 10523, 10461, 14302, 2879], '5': [3978, 3180, 3061, 8558]}
AP20816;AP20816;AP20816;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20821;AP20821;AP20821;;;1410;;;2026;;;1590;;;1609;;;1080;;;7715;0;0;7715;{'1': [10503, 8713, 5772, 10512, 4248, 4124, 5156, 10660, 8871, 5545, 6700, 12215, 7100, 5695, 12479, 1601, 11078, 10070, 9431, 4191, 11749, 12134, 10237], '2': [775, 2056, 5518, 5276, 1821, 3103, 14764, 10672, 7219, 4792, 10683, 8764, 14789, 14918, 2375, 6983, 7370, 12240, 7121, 13144, 10585, 8413, 11869, 12511, 224, 8290, 6118, 8557, 751, 5616, 13301, 11639, 13567], '3': [9860, 13321, 13584, 2328, 12697, 540, 31, 2209, 5797, 10668, 9775, 6071, 14137, 966, 336, 3154, 13148, 9572, 5740, 14833, 5880, 7802, 635], '4': [11779, 5637, 14729, 397, 910, 6414, 657, 8980, 4373, 2469, 9130, 8881, 11710, 9539, 7883, 7884, 2899, 13780, 14171, 10974, 13662, 361, 5615, 7664, 8559, 11247, 13556, 2813], '5': [8074, 11543, 10651, 12828, 8224, 2083, 10406, 7594, 6838, 9142, 11584, 10561, 1349, 5837, 6228, 98, 5090, 13285, 8429]}
AP20822;AP20822;AP20822;;;2540;;;3180;;;2835;;;2457;;;2955;;;13967;0;0;13967;{'1': [2945, 3975, 13587, 791, 1944, 4375, 13719, 13855, 6306, 4907, 6701, 13619, 3255, 8382, 320, 7879, 14153, 1490, 7130, 7525, 3560, 7277, 880, 12028, 5118], '2': [4225, 7814, 10374, 6416, 11664, 534, 12822, 8600, 10906, 10397, 10914, 6184, 13609, 5035, 5678, 6705, 13235, 7221, 3128, 14393, 1855, 7871, 6209, 9028, 3016, 14929, 9170, 3029, 6489, 14299, 9312, 13156, 13159, 10601, 5100, 12140, 12396, 13039, 4594, 14451, 8317, 3062, 250, 4477], '3': [3073, 5257, 9482, 13322, 5902, 786, 9746, 6935, 9499, 14110, 1057, 12833, 547, 3365, 6950, 13225, 7979, 13488, 10673, 13109, 12859, 1472, 322, 9671, 10311, 9165, 14033, 978, 7381, 12765, 11488, 13152, 11364, 13157, 102, 1382, 3302, 745, 12009, 5995, 7531, 3053, 12268, 8943, 7408, 9583, 13041, 3699, 3060, 8830], '4': [6402, 11139, 13060, 8843, 4877, 9085, 3856, 4240, 4754, 14993, 8724, 12308, 7960, 12825, 12186, 539, 11550, 4136, 7848, 14888, 4527, 10801, 4152, 1593, 11193, 11723, 13908, 990, 11359, 1760, 12258, 13032, 5993, 107, 2796, 10734, 12784, 11377, 11893, 12534, 4728, 4221, 2303], '5': [9864, 12298, 12052, 7067, 1054, 12318, 3620, 7206, 1449, 1835, 10156, 433, 6193, 8884, 3895, 12087, 8761, 13240, 8254, 11838, 576, 6338, 8770, 6596, 715, 1483, 206, 9681, 210, 13274, 5980, 604, 11870, 1887, 10600, 4459, 241, 242, 1652, 7285, 11902]}
AP20827;AP20827;AP20827;;;120;;;332;;;360;;;270;;;492;;;1574;0;0;1574;{'1': [14152, 4598], '2': [2019, 3557, 9194, 780, 795], '3': [11435, 620, 772, 5214], '4': [2097, 2754], '5': [13028, 11716, 6895, 690, 3189, 13210]}
AP20828;AP20828;AP20828;;;120;;;90;;;60;;;90;;;180;;;540;0;0;540;{'1': [11658, 471], '2': [14704, 5901, 10759], '3': [8111, 10794, 355, 2191], '4': [1856, 586, 8144], '5': [608, 11912, 695, 12043, 11415, 12636]}
AP20829;AP20829;AP20829;;;;;;;;;180;;;180;;;56;;;416;0;0;416;{'1': [], '2': [], '3': [4024, 1723, 11294], '4': [6049], '5': [6706, 6716]}
AP20830;AP20830;AP20830;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20841;AP20841;AP20841;;;210;;;60;;;;;;120;;;482;;;872;0;0;872;{'1': [2864, 12527], '2': [6274], '3': [], '4': [5396, 12133], '5': [12837, 9415, 8716, 9582, 1999, 11477, 10838, 11638, 3160, 11228]}
AP20842;AP20842;AP20842;;;751;;;1;;;390;;;30;;;94;;;1266;0;0;1266;{'1': [14476, 10061, 1325, 2290, 13846, 9055], '2': [11642], '3': [6016, 8436, 2423, 7512, 6015], '4': [1547], '5': [5944, 929, 6396, 7064]}
AP20851;AP20851;AP20851;;;;;;;;;;;;270;;;;;;270;0;0;270;{'1': [], '2': [], '3': [], '4': [1382], '5': [2839]}
AP20853;AP20853;AP20853;;;270;;;1260;;;;;;1080;;;;;;2610;0;0;2610;{'1': [9468], '2': [2114, 1799], '3': [], '4': [9601, 6724, 9581], '5': []}
AP20855;AP20855;AP20855;;;;;;;;;;360;;1980;;;;;;1980;360;0;2340;{'1': [], '2': [], '3': [1246], '4': [2769, 2052, 13341, 13879], '5': []}
AP20856;AP20856;AP20856;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20857;AP20857;AP20857;;;600;;;1380;;;850;;;810;;;90;;;3730;0;0;3730;{'1': [2565, 12492, 6606, 14545, 13119], '2': [3770, 1363, 9522, 11157], '3': [11585, 4133, 3402, 1104, 8346, 13275], '4': [7651, 7080, 2955, 7149, 6573, 4277, 8477], '5': [3250, 2836]}
AP20858;AP20858;AP20858;;;1170;;;1770;;;420;;;;;;210;;;3570;0;0;3570;{'1': [1218, 1830, 3391], '2': [1313, 1599, 1362, 1746, 11158, 10143], '3': [8225, 8357, 1322, 5355, 8683, 11572, 798, 5823], '4': [7177, 3350], '5': [9834, 11299, 9868]}
AP20868;AP20868;AP20868;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20875;AP20875;AP20875;;;79;;;77;;;70;3;;65;;;59;;;350;3;0;353;{'1': [8840, 905, 13194, 10126, 9871, 11791, 12313, 6173, 1954, 13603, 10674, 8757, 13879, 1851, 6844, 4930, 5314, 3144, 1993, 14548, 3162, 9320, 10225, 10229, 8950, 634, 6013, 13311], '2': [13959, 10385, 30, 8607, 11041, 10920, 9772, 13233, 10039, 1336, 1854, 1217, 14155, 3918, 8526, 13007, 1619, 13652, 5850, 6235, 10723, 14694, 4327, 14058, 14836], '3': [7557, 11653, 3215, 14991, 11030, 2355, 10808, 5689, 2365, 14528, 1729, 3649, 4678, 12231, 3272, 7880, 13007, 10576, 14679, 7538, 11509, 4218, 7932], '4': [3842, 3076, 4747, 12572, 6688, 8225, 5154, 11952, 5301, 1339, 8133, 968, 3660, 12498, 12885, 12762, 11739, 14948, 748, 4588, 8430, 7279, 368, 8684, 9840, 10860, 7412, 13036, 4727, 14457, 6267], '5': [10115, 5512, 10897, 1686, 13464, 6043, 3869, 157, 6557, 6303, 4003, 5540, 8739, 5417, 10412, 1197, 10797, 11311, 8624, 64, 7362, 7375, 9814, 6104, 2009, 11994, 8545, 9186, 2415, 8304, 626, 754, 8822]}
AP20880;AP20880;AP20880;;;1440;;;720;;;2040;;;2520;;;2910;;;9630;0;0;9630;{'1': [480, 6913, 7234, 8644, 2824, 3976, 9265, 8243, 4052, 8628, 54, 11126, 476], '2': [10600, 3818, 3595, 4842, 12526, 1012, 313, 3550], '3': [10115, 520, 14480, 10899, 12183, 3355, 4511, 4768, 5292, 12973, 13369, 6718, 12863, 5832, 12873, 12236, 14798, 4816, 13009, 3419, 7783, 14187, 3436, 14318, 373, 1274], '4': [5125, 9865, 7949, 8080, 9233, 14099, 663, 12824, 14873, 8090, 13985, 12194, 5418, 13613, 1714, 5575, 7757, 8014, 3412, 10838, 10968, 8411, 14683, 4701, 13022, 12642, 10982, 745, 6122, 8939, 2798, 13167, 6644, 10869, 11766, 5628, 9727], '5': [9986, 12040, 11530, 11275, 8333, 3734, 8088, 3360, 10662, 8231, 9519, 1209, 8123, 5182, 7618, 7366, 7759, 4060, 11741, 1507, 10086, 110, 7536, 627, 499, 8563, 2042, 9214]}
AP20881;AP20881;AP20881;;;360;;;360;;;120;;;300;;;210;;;1350;0;0;1350;{'1': [5376, 3662, 7348, 6231, 10844], '2': [8834, 13587, 7157], '3': [12640, 11745, 9148], '4': [8345, 730, 4725], '5': [6441, 658, 8069]}
AP20882;AP20882;AP20882;;;6870;;;5340;;;4620;;;2175;;;3750;;;22755;0;0;22755;{'1': [11649, 7300, 10628, 12415, 6410, 5517, 2958, 14862, 3987, 14100, 14358, 667, 1948, 8732, 10399, 10017, 3106, 7715, 7716, 4005, 6182, 11169, 4392, 4521, 8746, 9003, 9131, 9516, 5550, 10671, 4656, 945, 10033, 13103, 6068, 12342, 14137, 5562, 14139, 7740, 12225, 12739, 3015, 5447, 9031, 4939, 13515, 4301, 5966, 11598, 11601, 13777, 5974, 13526, 4190, 12768, 1124, 5610, 5228, 12780, 12528, 11251, 11891, 14835, 6646, 13736, 2557, 2175], '2': [11009, 5122, 11403, 10265, 282, 12829, 9247, 1826, 10018, 10916, 7334, 5799, 5417, 10025, 6827, 10922, 813, 4525, 10157, 3760, 10161, 4146, 5431, 11575, 185, 4026, 9402, 13243, 1341, 8386, 8775, 3786, 9931, 9164, 5966, 11599, 4564, 4565, 4438, 5334, 9053, 478, 4319, 9057, 9826, 4071, 6377, 3562, 9072, 4597, 2811, 11135], '3': [1922, 773, 4357, 10248, 12303, 4372, 12568, 4633, 12696, 1693, 1950, 7075, 7077, 5034, 6442, 11052, 14378, 942, 5806, 7855, 14768, 7476, 11832, 10942, 13886, 5698, 10184, 10440, 2635, 2891, 5071, 7247, 7250, 4691, 10069, 5078, 11862, 6872, 14299, 14173, 606, 4831, 1888, 10848, 13541, 1766, 9960, 13675, 2412, 8050, 14706, 14838], '4': [13696, 14337, 6789, 775, 9360, 1938, 13205, 9879, 4382, 6943, 14239, 14495, 6692, 2982, 6822, 14631, 14517, 961, 14531, 8517, 6215, 6216, 5833, 13384, 2764, 2381, 14548, 12631, 6493, 2784, 10086, 6887, 6761, 3949, 14445, 2543, 9719], '5': [2435, 5507, 9475, 2950, 12421, 13452, 3213, 13327, 6800, 9106, 4387, 8998, 2727, 9894, 8493, 2481, 3638, 6331, 1980, 3647, 4544, 2881, 9282, 9283, 12991, 13249, 13506, 11975, 6216, 2762, 11722, 11980, 11341, 13518, 2902, 9818, 13278, 12898, 11749, 7018, 12139, 9328, 7796, 2805]}
AP20888;AP20888;AP20888;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20892;AP20892;AP20892;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20893;AP20893;AP20893;;;8;;;13;;;6;;;1;;;;;;28;0;0;28;{'1': [10008, 13861, 6949, 14918], '2': [3968, 10112, 1954, 4133, 1318, 1866, 11086], '3': [6474, 6798, 4700, 806], '4': [9717], '5': []}
AP20894;AP20894;AP20894;;;2257;;;2854;;;1296;;;1782;;;1644;;;9833;0;0;9833;{'1': [5124, 13836, 5139, 4630, 10781, 11806, 14382, 5167, 3640, 14396, 11837, 2625, 7252, 2650, 6237, 7773, 11361, 8291, 6251, 9836, 1660, 13437, 14474, 4235, 11413, 11932, 13980, 10912, 7330, 3241, 3753, 1197, 12465, 6323, 2743, 2746, 2749, 7366, 5328, 4817, 210, 12499, 2260, 5861, 10476, 4336, 10482, 14072, 12537, 7418, 1274, 2303, 4354, 1287, 1806, 13594, 7965, 14118, 809, 11049, 12596, 6454, 3383, 829, 9537, 8002, 1862, 12105, 848, 344, 1892, 2924, 6511, 10103, 10615, 8055, 6525, 6529, 14725, 5511, 10119, 912, 10131, 6037, 6041, 1443, 9163, 1997, 4057, 6618, 7641, 14299, 5598, 13791, 2528, 10721, 10729, 7666, 4602, 6143], '2': [0, 4096, 7171, 5640, 7178, 9739, 2585, 2588, 5149, 4128, 14880, 14370, 13359, 10291, 13889, 7746, 10310, 585, 7756, 2645, 9818, 2141, 12893, 11359, 9315, 9829, 1128, 9320, 13934, 14964, 2683, 9344, 129, 7300, 8837, 12423, 2193, 154, 12449, 11427, 9380, 7337, 3246, 5809, 183, 14007, 7873, 8899, 3270, 7884, 4304, 3291, 9436, 13023, 12514, 12516, 3304, 3307, 12524, 5869, 3832, 7942, 4875, 5394, 4883, 10005, 278, 5398, 1312, 14632, 2857, 9009, 8498, 12083, 14644, 9015, 9029, 8007, 14665, 1354, 2890, 12624, 9557, 1369, 5466, 5979, 12127, 7009, 5986, 6508, 887, 8063, 6528, 14721, 13188, 11143, 7051, 10638, 2959, 13204, 919, 8089, 14233, 13211, 2980, 12197, 12199, 5563, 11709, 2494, 4030, 13257, 6100, 6613, 5592, 9179, 3041, 14819, 14316, 12788, 11261, 12287], '3': [769, 9093, 2954, 2699, 6283, 12683, 10894, 7184, 10514, 6164, 919, 7959, 3226, 11421, 9120, 5539, 14755, 3110, 40, 1192, 6313, 14762, 1069, 12334, 13615, 12720, 5682, 11462, 3015, 2760, 9289, 8012, 10317, 5710, 14799, 2897, 12882, 4051, 7892, 5973, 7125, 7003, 13790, 863, 9319, 7404, 3565, 10092, 1135, 10734, 13940, 13180, 5757, 13055], '4': [9857, 4867, 1156, 6531, 1158, 1671, 3592, 9223, 9604, 1419, 11140, 12038, 783, 1423, 6543, 1298, 1554, 8593, 281, 1946, 8478, 4383, 8865, 9634, 11937, 6185, 13739, 1072, 11700, 9399, 5053, 1086, 7488, 11585, 12354, 11845, 454, 4038, 11208, 76, 8396, 11470, 2511, 3536, 1105, 4432, 4051, 12754, 2775, 7511, 89, 2137, 6233, 8281, 10972, 3678, 994, 2786, 11621, 487, 1383, 3689, 7529, 7530, 2028, 9837, 9966, 12137, 11760, 13428, 7542, 8695, 12666, 3835, 5886, 1535], '5': [3076, 4486, 8839, 2696, 9734, 12415, 11537, 7700, 2070, 9087, 3481, 5658, 6174, 5921, 3234, 4899, 9382, 12327, 3753, 7977, 13098, 1196, 301, 11059, 11316, 12851, 182, 2358, 7606, 12728, 6202, 11578, 572, 9278, 12607, 3136, 13120, 9922, 7111, 9545, 6218, 6348, 2510, 8784, 10449, 4690, 11605, 11222, 1239, 2525, 3168, 3681, 3708, 11872, 3301, 617, 490, 8682, 5228, 12396, 7022, 5743, 124, 7152, 6514, 8688, 4469, 7029, 504, 508, 5374, 8959]}
AP20898;AP20898;AP20898;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20908;AP20908;AP20908;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20913;AP20913;AP20913;;;7;;;13;;;15;;;12;;;7;;;54;0;0;54;{'1': [14211, 8708, 11365, 3790, 1615, 10292, 4091], '2': [1280, 4641, 3814, 4519, 9544, 11814, 13354, 1963, 8047, 12053, 8282, 13789, 11742], '3': [4068, 2726, 12455, 2408, 2125, 1133, 2479, 4302, 5718, 796, 511], '4': [12387, 1221, 4965, 9957, 13639, 11792, 5268, 9557, 13719, 10938, 7868, 6813, 13758], '5': [7622, 6727, 5740, 12274, 2547, 9816, 9883]}
AP20916;AP20916;AP20916;;;;;;26;;;10;;;14;;;;;;50;0;0;50;{'1': [], '2': [13770, 3122], '3': [6009], '4': [6384, 14228], '5': []}
AP20918;AP20918;AP20918;;;169;;;10;;;70;;;24;;;;;;273;0;0;273;{'1': [483, 1636, 1094, 5840, 8279, 9176], '2': [6233], '3': [5923, 7870, 7879], '4': [6218, 6438], '5': []}
AP20922;AP20922;AP20922;;;1431;;;1061;;;668;47;;939;;;1011;;;5110;47;0;5157;{'1': [11777, 12802, 1284, 10884, 12420, 10247, 14980, 14984, 7307, 9613, 4623, 3472, 7442, 9107, 10267, 7837, 10527, 6560, 14113, 9893, 9000, 10539, 429, 11182, 4527, 7089, 1202, 1587, 4916, 6706, 7092, 11960, 5689, 8762, 14270, 3525, 966, 5703, 972, 2253, 9165, 7631, 11596, 10323, 14931, 7166, 12374, 12505, 3038, 9311, 2400, 12640, 12641, 14943, 14821, 2027, 4076, 8686, 14574, 14449, 2163, 4212, 2295, 4990, 14847], '2': [388, 2309, 13707, 269, 6286, 13584, 4242, 2835, 4626, 11412, 408, 667, 6943, 7332, 7589, 1835, 13228, 1454, 5423, 4784, 691, 13626, 5052, 10300, 2367, 4547, 5063, 10952, 11337, 11468, 6485, 7893, 7641, 1370, 4699, 11354, 13406, 4962, 4708, 6885, 4714, 1899, 8044, 1528, 11130, 6268, 7933, 1535], '3': [8192, 4353, 10496, 5384, 5512, 12045, 14222, 5521, 11154, 5011, 5139, 5398, 12055, 536, 5272, 8088, 10649, 14358, 14487, 10658, 14498, 5287, 1707, 14893, 8119, 8247, 14008, 11578, 14527, 4160, 7616, 14403, 5318, 14540, 6350, 14543, 1618, 10450, 14554, 5470, 8673, 5346, 11618, 11873, 13925, 14564, 11880, 8684, 1390, 13935, 4080, 6641, 6770, 14575, 5493, 8056, 8569, 8698], '4': [3072, 11399, 2705, 10129, 5141, 8216, 2073, 2589, 13085, 9378, 9637, 6310, 2476, 6829, 12210, 14770, 9780, 10039, 9913, 3134, 9933, 12495, 12240, 12370, 14034, 9173, 5465, 5346, 10723, 2276, 2149, 8549, 9574, 3945, 2412, 3318, 4856, 5370, 5631], '5': [2432, 13184, 9607, 5642, 7307, 4879, 7824, 13201, 4502, 4758, 9499, 10528, 8355, 8100, 6833, 1076, 565, 8372, 7991, 10678, 11830, 10939, 11455, 7745, 7239, 8135, 6987, 4302, 4304, 12624, 2900, 10070, 4952, 1372, 5725, 9310, 7519, 1376, 7776, 12384, 13151, 13670, 6247, 11498, 7919, 4337, 11122, 4468, 6774, 9719, 13174]}
AP20925;AP20925;AP20925;;;2;;;5;;;1;;;;;;2;;;10;0;0;10;{'1': [5120, 12194], '2': [7493, 2792, 11087, 3283, 3356], '3': [14320, 11835, 804], '4': [14648, 14580, 3325], '5': [4172, 5590]}
AP20926;AP20926;AP20926;;;10;;;7;;;1;;;16;;;;;;34;0;0;34;{'1': [9670, 2055, 14439, 3536, 11507, 1879, 1404, 11871], '2': [4359, 2479, 4342, 13368, 7004], '3': [8776, 1977, 14374, 4807], '4': [7014, 6599, 12364, 9651, 6171, 1375], '5': [2987]}
AP20942;AP20942;AP20942;;;2;;;;;;;;;;;;;;;2;0;0;2;{'1': [2037], '2': [], '3': [], '4': [], '5': []}
AP20943;AP20943;AP20943;;;;;;3;;;;;;3;;;;;;6;0;0;6;{'1': [], '2': [11023], '3': [8451, 11915, 1862], '4': [6864, 5861, 14509], '5': [2754]}
AP20952;AP20952;AP20952;;;524;;;1218;;;752;10;;757;;;837;;;4088;10;0;4098;{'1': [3732, 4119, 9499, 10156, 5040, 1201, 14655, 11456, 11330, 1479, 11472, 10193, 14803, 8406, 601, 985, 4596, 5497, 8058, 4479], '2': [9216, 1537, 1411, 8707, 12676, 9352, 14857, 12554, 4363, 14474, 2831, 6160, 13715, 14228, 2709, 10775, 2205, 542, 14623, 9895, 7342, 14389, 833, 4033, 5571, 1863, 12489, 11897, 14033, 12371, 14293, 14677, 14296, 8281, 13659, 4192, 10850, 227, 5860, 12388, 6632, 5741, 9203, 8699, 11001, 3195], '3': [1924, 13064, 13832, 14097, 3224, 9119, 12963, 5671, 7592, 940, 3631, 13874, 4536, 1338, 10939, 11196, 7619, 8772, 14019, 463, 10331, 2653, 990, 13664, 11239, 12519, 4974, 1395, 2037, 13814, 506], '4': [2185, 5139, 9881, 5020, 3485, 1185, 10107, 6191, 12975, 572, 12732, 14844, 12997, 711, 4807, 4562, 8531, 2132, 14045, 1630, 9825, 6114, 2790, 6378, 1011, 8823, 120, 5883, 4988], '5': [6406, 11014, 7562, 3339, 11663, 10133, 13720, 10010, 7580, 10400, 10403, 3366, 12713, 8635, 10299, 1856, 13123, 8772, 1607, 5193, 8778, 11727, 3281, 8273, 8787, 8790, 4444, 11488, 8802, 9700, 7275, 13042, 12148, 5241, 13183]}
AP20974;AP20974;AP20974;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20984;AP20984;AP20984;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20998;AP20998;AP20998;;;435;;;532;;;392;;;895;;;735;;;2989;0;0;2989;{'1': [12160, 1539, 9605, 12303, 7574, 13600, 12071, 9007, 5174, 14264, 3257, 1087, 8641, 13258, 13388, 11473, 5461, 1754, 9953, 2151, 2282, 6250, 4845, 9582, 10484, 3702, 7930, 14078], '2': [257, 6913, 9989, 9991, 2826, 5386, 12811, 5389, 5390, 528, 1432, 12954, 1181, 4003, 6307, 3497, 13612, 1966, 2996, 9909, 64, 1088, 4556, 3791, 5207, 3673, 2395, 10335, 5217, 13666, 4966, 1898, 12666, 14968, 8826, 4092, 126, 7423], '3': [3840, 11139, 262, 8967, 10123, 1037, 11408, 9233, 11159, 1051, 9252, 6824, 13865, 9772, 13997, 302, 7608, 12604, 4038, 11083, 7635, 7261, 751, 1519, 3953, 10738, 12279, 13438], '4': [2564, 13956, 11655, 5132, 2063, 1275, 2203, 2459, 13347, 164, 293, 5414, 10790, 5291, 5676, 9644, 5806, 13995, 14384, 10162, 12472, 9914, 4539, 14012, 317, 5949, 6333, 1093, 9158, 13894, 11728, 597, 13785, 96, 9057, 742, 870, 2152, 12904, 10858, 12523, 1776, 2673, 9971, 2548, 2677, 2299, 2814], '5': [1024, 2304, 8836, 13700, 13447, 2313, 1420, 10636, 11020, 9750, 11162, 7963, 10783, 8482, 8227, 10533, 6835, 12727, 3512, 5950, 2367, 9664, 2625, 2370, 6977, 10048, 6597, 6982, 3400, 13784, 5849, 8287, 7782, 7656, 6636, 11503, 11892, 12661, 13812, 8567, 9849, 12410, 12923, 8574]}
AP21000;AP21000;AP21000;;;;;;14;;;;;;;;;;;;14;0;0;14;{'1': [], '2': [2304], '3': [], '4': [], '5': []}
AP21002;AP21002;AP21002;;;5;;;4;;;1;;;2;;;1;;;13;0;0;13;{'1': [12457, 1483, 884, 5398, 2394], '2': [5273, 8674, 10641, 2397], '3': [14561, 11651, 8241, 11639, 2555, 8285], '4': [5899, 14764], '5': [9010]}
AP21003;AP21003;AP21003;;;;;;1;;;;;;;;;;;;1;0;0;1;{'1': [], '2': [5583], '3': [], '4': [10309], '5': []}
AP21005;AP21005;AP21005;;;6;;;4;;;10;;;9;;;2;;;31;0;0;31;{'1': [3881, 8076, 109, 9422, 2461, 3710], '2': [2, 10692, 11277, 10662], '3': [866, 13923, 2215, 13799, 11883, 4767, 9554, 7091, 8891, 4699, 6301, 4735], '4': [3168, 7137, 9858, 10495, 7455, 13603, 3018, 13452, 5294, 7600, 5012, 538, 1244, 3423], '5': [8136, 2930, 12101]}
AP21012;AP21012;AP21012;;;336;;;336;;;;;;84;;;;;;756;0;0;756;{'1': [13964, 1029, 2262, 7311], '2': [4897, 5225, 1837, 7366], '3': [], '4': [5881], '5': []}
AP21013;AP21013;AP21013;;;56;;;;;;28;;;;;;;;;84;0;0;84;{'1': [3083], '2': [], '3': [9987], '4': [], '5': []}
AP21014;AP21014;AP21014;;;63;;;63;;;63;;;273;;;;;;462;0;0;462;{'1': [7918], '2': [9971], '3': [8139, 14203], '4': [13584, 13481, 2621, 2253], '5': []}
AP21036;AP21036;AP21036;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21038;AP21038;AP21038;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
