codigo_neg;codigo_negociado;codigo_negociado_norm;codigo_cum;codigo_cum_norm;cantidad_total_1;cantidad_parcial_1;cantidad_pendiente_1;cantidad_total_2;cantidad_parcial_2;cantidad_pendiente_2;cantidad_total_3;cantidad_parcial_3;cantidad_pendiente_3;cantidad_total_4;cantidad_parcial_4;cantidad_pendiente_4;cantidad_total_5;cantidad_parcial_5;cantidad_pendiente_5;total_entregado_total;total_entregado_parcial;total_pendiente;;matched_rows_per_source
AP21347;AP21347;AP21347;;;928;;;699;;;443;;;699;19;;149;;;2918;19;0;2937;{'1': [9729, 13612, 2567, 4615, 3729, 6930, 7315, 9490, 5273, 5274, 12314, 9116, 157, 158, 7330, 8741, 9254, 3751, 1577, 12970, 12971, 11436, 4909, 2734, 11311, 12972, 12973, 12974, 12975, 12976, 9141, 12977, 12978, 12979, 4542, 4415, 9664, 2497, 2114, 8899, 10572, 3533, 10072, 6489, 2784, 3296, 11491, 1764, 3688, 8552, 2155, 4719, 6132, 8319], '2': [8192, 5762, 7812, 11014, 13190, 13320, 10890, 9355, 8340, 7066, 9502, 10144, 10784, 11173, 14630, 807, 808, 809, 810, 811, 812, 13997, 2350, 10671, 8627, 2887, 9031, 11726, 11727, 11219, 1493, 2136, 6107, 2400, 1891, 5605, 7909, 7910, 10599, 12904, 9454, 4207, 10098, 7802, 2685], '3': [8710, 12166, 13702, 8715, 12174, 4117, 1433, 3867, 3999, 6181, 6182, 6183, 6184, 14629, 2091, 6445, 4014, 6446, 6447, 14895, 4403, 7999, 11974, 3915, 9932, 11467, 1104, 94, 4961, 14826, 7531], '4': [12800, 12162, 13702, 3722, 5131, 5132, 5133, 270, 5134, 10506, 10507, 10508, 10509, 10510, 10511, 10512, 10513, 3995, 10145, 1705, 14762, 6060, 13358, 3375, 3376, 12981, 1337, 11834, 3772, 1604, 11079, 11080, 11081, 11082, 11083, 11084, 11085, 14541, 4439, 8439, 1248, 879, 6513, 8436, 117, 8437, 8438, 8440, 8441, 2042, 12412], '5': [4992, 4738, 4806, 4649, 4401, 4561, 2292, 4342, 3351, 4440, 5078, 2364]}
AP21333;AP21333;AP21333;;;224;146;;306;179;;247;131;;262;113;;84;38;;1123;607;0;1730;{'1': [14337, 14849, 515, 13830, 7178, 11275, 4622, 10258, 532, 4117, 6164, 10265, 13854, 9248, 4130, 11298, 4134, 3625, 14891, 3118, 11310, 6704, 6705, 565, 11321, 8763, 576, 11329, 578, 4674, 13892, 11845, 14404, 8775, 6739, 600, 1625, 11865, 603, 13914, 606, 2655, 611, 3173, 7782, 11371, 10349, 9328, 6769, 4215, 2679, 4731, 642, 1666, 3204, 8323, 7302, 11399, 2699, 9362, 8339, 4757, 5786, 6810, 2205, 8350, 7328, 3745, 9382, 12966, 7336, 12967, 12968, 12969, 4781, 4784, 14518, 1721, 3769, 8378, 2240, 8384, 9414, 8391, 9419, 6352, 14546, 6356, 725, 9947, 6876, 1761, 3810, 2279, 12007, 1769, 8425, 9970, 12023, 13560, 9471, 4864, 12034, 773, 3854, 13584, 8469, 2326, 1304, 14616, 11035, 1308, 14110, 7458, 7460, 7461, 9509, 11047, 12069, 809, 13609, 14123, 5932, 6444, 8493, 11054, 11055, 13615, 13616, 10037, 11063, 10046, 12100, 5963, 10571, 3407, 12111, 6996, 1365, 12117, 9561, 10081, 5987, 3428, 7011, 7525, 11110, 3945, 13677, 2928, 9078, 14210, 9603, 14211, 6024, 9609, 1418, 10124, 1425, 14225, 3988, 2453, 6037, 6551, 7572, 5028, 7588, 2470, 3495, 424, 13733, 11181, 6065, 441, 2489, 8634, 9658, 3517, 958, 5054, 9661, 14784, 6089, 10187, 972, 9680, 1492, 469, 5078, 7636, 8667, 5090, 1508, 9192, 10217, 1515, 5612, 11245, 9202, 1012, 9719], '2': [14337, 514, 5636, 4104, 6153, 9736, 10760, 12809, 13837, 2575, 14352, 14355, 6164, 2071, 13847, 2585, 5146, 8219, 14875, 6690, 1574, 7207, 6696, 10281, 10791, 11307, 2607, 3123, 4148, 13363, 8761, 7746, 10307, 6213, 6734, 5199, 11347, 6740, 8276, 598, 11349, 7256, 4697, 2140, 2143, 6241, 6754, 8291, 612, 13418, 4719, 624, 113, 1136, 1137, 8818, 9337, 9338, 1659, 13947, 13440, 4739, 7305, 12946, 10900, 2200, 10395, 7324, 7325, 6304, 8352, 1704, 2729, 8878, 10414, 3250, 2227, 14005, 5814, 3256, 8891, 7360, 6849, 13509, 6342, 2252, 13004, 6351, 7376, 3281, 10450, 14548, 5333, 3800, 3289, 5850, 5851, 10457, 12507, 7903, 2784, 7904, 7905, 7906, 1764, 2788, 4324, 7399, 7907, 7908, 234, 10983, 9452, 14053, 8943, 8432, 3834, 5883, 4863, 13058, 3333, 4360, 7434, 7437, 1815, 4888, 282, 13596, 5408, 5922, 803, 804, 805, 13602, 14115, 10745, 14126, 6447, 14127, 3892, 5940, 1846, 5430, 14137, 10044, 5437, 6462, 3904, 5441, 4419, 1352, 2376, 5448, 6984, 9032, 1357, 7507, 2391, 1369, 13658, 1371, 10075, 14172, 13663, 13155, 5989, 7015, 3432, 5996, 13168, 3955, 3960, 6012, 4480, 7555, 10630, 6535, 9440, 7565, 2958, 1935, 12690, 13202, 8085, 4502, 8599, 10140, 6560, 14755, 2468, 4517, 8615, 8616, 4529, 8114, 5555, 13747, 13749, 2487, 5047, 6074, 1982, 7614, 10690, 4038, 10694, 9161, 10187, 11725, 7121, 10195, 6616, 5082, 14812, 477, 12773, 12778, 14826, 2028, 12780, 1520, 7159, 6648, 9721, 12794], '3': [13312, 3595, 9227, 13, 11789, 16, 2064, 5649, 13331, 11796, 11798, 13343, 3618, 5666, 6179, 6180, 13347, 8232, 3625, 14888, 558, 14900, 8762, 7739, 581, 12870, 8264, 2121, 13388, 3661, 8782, 5711, 14931, 14939, 14940, 7264, 4708, 11876, 1638, 1127, 12902, 7785, 14948, 1643, 3691, 11375, 13434, 7295, 3200, 12929, 13445, 3723, 14995, 11928, 11932, 1695, 672, 7328, 4259, 167, 8871, 9384, 13486, 179, 2740, 2742, 7866, 1724, 9919, 9920, 9921, 194, 9922, 9923, 9924, 7366, 9925, 9926, 8905, 9927, 9928, 9929, 9930, 9931, 7381, 13019, 3293, 5858, 230, 12009, 234, 746, 4850, 2805, 4349, 11519, 5895, 5384, 11531, 12045, 11535, 12560, 283, 4893, 4390, 8489, 6443, 6444, 7467, 5423, 9522, 13107, 9528, 827, 2876, 4935, 12104, 8523, 11083, 4941, 12625, 5971, 7509, 5462, 343, 1885, 12643, 9061, 11113, 8554, 12140, 12151, 11131, 8062, 9089, 8578, 12163, 13700, 13701, 8072, 9098, 912, 8596, 12693, 9626, 4509, 11166, 13213, 932, 7593, 11178, 4011, 11689, 12727, 9146, 444, 3516, 961, 3033, 8665, 3035, 2013, 990, 12766, 7649, 11235, 12259, 3068, 12797, 9214], '4': [0, 10244, 10245, 5129, 4618, 5130, 12298, 8207, 8211, 13338, 4125, 542, 12830, 4640, 11809, 10274, 1060, 13355, 3633, 9778, 8246, 11831, 8250, 9792, 6725, 6214, 9797, 1615, 9810, 3670, 8283, 4702, 9823, 14942, 6753, 4198, 7785, 12395, 110, 6766, 7281, 7289, 123, 14972, 1152, 3717, 6281, 12425, 9358, 143, 3216, 9870, 7319, 9884, 9886, 9890, 12450, 6309, 7846, 3751, 13477, 14510, 3253, 12477, 6852, 3272, 6856, 13512, 13514, 7884, 717, 4316, 7392, 2286, 239, 8434, 1779, 3316, 7923, 8435, 4858, 3325, 9986, 10502, 1799, 10503, 3337, 10504, 10505, 13068, 12052, 1302, 6939, 796, 801, 10020, 13093, 4902, 3368, 1323, 13617, 2866, 3891, 4915, 10037, 13114, 4927, 13121, 4421, 11078, 4938, 12619, 13136, 3922, 12114, 2902, 348, 2908, 9053, 12126, 869, 10088, 2921, 874, 3436, 7532, 883, 13173, 9590, 12663, 8059, 10114, 9607, 1416, 6536, 8072, 14221, 2447, 3984, 13202, 13721, 924, 413, 8099, 4010, 8106, 9643, 8109, 13229, 10165, 6582, 12727, 13757, 14271, 454, 968, 12238, 9171, 1493, 6101, 4056, 9691, 9697, 6120, 9192, 3563, 6124, 8176, 5617, 2035, 2036, 2037, 2038, 2039, 2040, 2041, 3579], '5': [1410, 3458, 1284, 3461, 3078, 5127, 2056, 137, 3209, 1803, 3465, 3597, 4617, 2449, 403, 1044, 1556, 3225, 3993, 5017, 4508, 5021, 3486, 5279, 5280, 5156, 4904, 299, 3371, 3755, 4652, 4907, 3647, 1856, 193, 833, 1089, 3778, 4160, 1734, 3910, 3016, 4547, 5061, 208, 4185, 602, 4571, 2016, 613, 3685, 2797, 1902, 879, 1393, 2933, 1021]}
AP21348;AP21348;AP21348;;;;;;6;;;;;;;;;;;;6;0;0;6;{'1': [], '2': [806], '3': [], '4': [], '5': []}
AP21345;AP21345;AP21345;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21353;AP21353;AP21353;;;250;;;222;1;;169;;;185;;;61;;;887;1;0;888;{'1': [2562, 9733, 1030, 7691, 8347, 2072, 7705, 4634, 12315, 12316, 12317, 12318, 12319, 12320, 7713, 11297, 12321, 12322, 13858, 14381, 3641, 3141, 7243, 1615, 3152, 8789, 11355, 1120, 8288, 8804, 1637, 4710, 3687, 7278, 3696, 8305, 8821, 4219, 9856, 645, 3718, 3720, 11406, 7313, 14482, 9369, 4250, 5275, 5276, 5277, 5278, 159, 160, 161, 5279, 5280, 5281, 5282, 5283, 5284, 5285, 5286, 5287, 3247, 1201, 11953, 6323, 2228, 12980, 12981, 4279, 12982, 12983, 12984, 8891, 12985, 12986, 12987, 12988, 12989, 12990, 12991, 1226, 4811, 7375, 14549, 3800, 731, 4829, 2782, 3295, 6365, 6371, 8932, 14564, 2790, 748, 12012, 4339, 8953, 11004, 1791, 8451, 1799, 13576, 7955, 7956, 7957, 7958, 7959, 3352, 6936, 10004, 4383, 8479, 9508, 6439, 14632, 3376, 14129, 10038, 6458, 9022, 7489, 6984, 9032, 13642, 843, 7501, 10573, 10574, 10575, 10576, 8534, 10071, 12119, 9049, 1886, 2399, 1896, 3437, 9071, 1401, 4476, 8572, 2960, 11153, 11165, 10143, 935, 6074, 9660, 1982, 11719, 14279, 10186, 1486, 7633, 9684, 9173, 3047, 4072, 6131, 14835, 3573, 14838, 4604, 2045], '2': [14848, 14849, 10754, 8707, 10250, 14351, 4112, 2584, 11290, 1564, 7711, 555, 10798, 13364, 6714, 5691, 5692, 8252, 1598, 4673, 3138, 579, 8776, 2123, 77, 10829, 5202, 4186, 9307, 10842, 12901, 6247, 7784, 13416, 12394, 13929, 7790, 6256, 8823, 4223, 3205, 10375, 7304, 12937, 5260, 5773, 3726, 5270, 151, 4762, 1698, 1700, 10406, 6318, 3261, 7357, 6336, 4801, 8388, 1737, 2761, 209, 10964, 4828, 13539, 7911, 13544, 7405, 12527, 4336, 14295, 1780, 8961, 13569, 4867, 2820, 8460, 8974, 1812, 4886, 12567, 3866, 9500, 4896, 9510, 13099, 813, 814, 815, 816, 817, 10541, 9022, 4928, 9026, 7499, 9547, 6478, 11090, 2387, 3929, 3940, 7014, 10088, 3433, 3434, 13160, 2413, 14705, 4980, 8566, 10616, 1415, 8586, 10133, 11158, 13208, 7065, 12698, 5536, 1442, 8610, 5028, 1958, 10665, 6570, 11181, 2478, 7598, 13745, 6069, 9148, 7616, 11200, 10691, 2500, 5060, 11203, 13774, 11728, 11729, 11730, 11731, 11732, 9173, 11733, 11734, 5080, 4569, 6617, 11735, 11736, 11737, 11738, 11739, 11740, 9699, 5092, 4581, 495, 13297, 5106, 2036, 5115, 12798], '3': [12801, 1044, 14870, 1563, 32, 6185, 6186, 6187, 6188, 6189, 6190, 5673, 5166, 5167, 1072, 5168, 564, 8247, 4671, 13378, 8261, 4687, 87, 4184, 8281, 8795, 7780, 5736, 3184, 4725, 1657, 14972, 8831, 3714, 8839, 13447, 8330, 1705, 7339, 1708, 9392, 4787, 12993, 9933, 9934, 9935, 9936, 9937, 9938, 9939, 9940, 9941, 9942, 9943, 9944, 3819, 3833, 5382, 780, 3865, 12574, 3882, 11050, 6448, 6449, 1330, 6450, 6451, 6452, 822, 6453, 7987, 2882, 4420, 4427, 12107, 3920, 14678, 4445, 8036, 7525, 3954, 4988, 3461, 8582, 13190, 13703, 393, 13704, 13705, 13706, 13707, 5518, 12687, 13708, 13709, 13710, 4499, 13711, 13712, 13713, 13714, 13715, 14744, 9126, 2985, 5550, 5552, 12211, 3009, 11714, 6085, 5577, 9166, 7635, 8667, 13279, 1520, 11767], '4': [2048, 2049, 13824, 6665, 13323, 5135, 5136, 5137, 5138, 5139, 5140, 5141, 5142, 5143, 5144, 9241, 13850, 1063, 4651, 2045, 3642, 13371, 4161, 76, 1103, 81, 14426, 3163, 13403, 14946, 104, 6764, 9325, 6254, 114, 640, 1155, 13443, 7307, 4245, 14998, 4761, 4264, 9388, 7347, 3255, 7352, 14520, 1216, 1230, 13523, 11991, 6874, 739, 4855, 8442, 8443, 8444, 8445, 8446, 8447, 8448, 8449, 8450, 8451, 12031, 13076, 6918, 10514, 10515, 10516, 10517, 10518, 10519, 10520, 10521, 10522, 10523, 10524, 10525, 10526, 7967, 10527, 13084, 810, 9519, 4913, 7478, 9014, 833, 11086, 7503, 11087, 11088, 11089, 11090, 11091, 11092, 11093, 12117, 14165, 7515, 14174, 5985, 8034, 7534, 1393, 12285, 7027, 375, 2940, 386, 9603, 3473, 7584, 14242, 7078, 14249, 950, 13752, 14265, 6078, 7102, 12734, 449, 3011, 10181, 6598, 9158, 461, 3533, 3030, 7639, 3552, 13803, 8179, 12278, 2043, 2044, 7165, 2046, 2047], '5': [4352, 2307, 4739, 4485, 2316, 3469, 3986, 3994, 5147, 3485, 670, 2337, 3748, 1702, 4902, 2600, 4651, 1196, 941, 2351, 1328, 3375, 3640, 3005, 4669, 2751, 1216, 1092, 4045, 3919, 4441, 5084, 4446, 5091, 1257, 2544, 3058, 3571, 4722, 759, 5113, 766]}
AP21357;AP21357;AP21357;;;3895;110;;4111;210;;2555;360;;2776;120;;1465;210;;14802;1010;0;15812;{'1': [2049, 3076, 1033, 4107, 9230, 11284, 12323, 8740, 12324, 12325, 12326, 12327, 12328, 11306, 12329, 14380, 584, 3153, 4695, 8280, 4192, 1123, 8803, 9829, 2152, 9833, 1645, 8301, 1135, 3711, 7304, 11407, 1682, 2214, 3238, 5288, 5289, 4266, 5290, 5801, 7334, 11952, 12992, 12993, 12994, 12995, 12996, 12997, 12998, 14533, 4808, 2764, 2254, 4822, 5852, 3297, 14066, 4858, 3845, 6931, 2331, 8993, 13604, 13606, 8488, 9002, 9019, 11584, 3912, 2891, 10577, 1875, 14164, 2908, 6493, 2410, 9070, 1397, 897, 7046, 10126, 8592, 1937, 3473, 6041, 13724, 11168, 8612, 3496, 4009, 14275, 9676, 4051, 9685, 14814, 7657, 5103], '2': [7693, 4110, 7183, 10265, 11291, 8225, 11299, 6693, 572, 8783, 7253, 14946, 14435, 8804, 7781, 13412, 625, 4723, 11386, 14458, 10364, 4222, 1663, 11391, 2177, 10374, 3207, 1672, 8841, 12426, 12938, 9870, 6294, 14999, 8348, 8351, 13478, 14502, 2233, 6841, 5308, 9406, 1735, 9941, 2783, 9441, 5860, 7912, 7913, 7914, 10482, 14580, 1270, 1272, 5370, 9984, 5899, 6417, 7445, 2326, 11040, 12585, 12592, 5427, 1335, 1336, 5943, 11082, 4941, 11088, 4949, 11101, 7020, 11119, 14706, 374, 10639, 7570, 6548, 6041, 10160, 7606, 9656, 6592, 2497, 8649, 4044, 5072, 1490, 10202, 11741, 11742, 11743, 2530, 485, 14834, 4093], '3': [13060, 1413, 6, 2823, 4872, 7816, 9094, 8587, 3596, 3980, 4494, 11400, 8336, 12433, 5650, 10771, 12685, 13716, 8346, 12828, 7458, 679, 3112, 4778, 3755, 5036, 8109, 8492, 6191, 6192, 14841, 13364, 6454, 1079, 3384, 4919, 7478, 3134, 12994, 6084, 11588, 7884, 12108, 11989, 1239, 9433, 12126, 8031, 4832, 3810, 3811, 7394, 12260, 7782, 8041, 8046, 4975, 3058, 8178, 13173, 11383, 11768, 12281, 251, 5500], '4': [3968, 6913, 7298, 14341, 6022, 5895, 13319, 7305, 6668, 781, 14732, 14860, 7440, 6293, 7062, 10005, 3614, 1566, 6943, 4641, 2850, 4899, 6561, 10528, 6566, 12707, 3752, 942, 9391, 3121, 7729, 9139, 6328, 7354, 11963, 3390, 1730, 840, 13520, 721, 9554, 11988, 7638, 8278, 1496, 4057, 13911, 4443, 3419, 14936, 7007, 13151, 4454, 4583, 4200, 13160, 5994, 6762, 13674, 13805, 14823, 1402, 9595, 10237, 13054], '5': [128, 520, 12, 1548, 3731, 4885, 5019, 1565, 4514, 1059, 420, 4005, 2601, 940, 2367, 1343, 5059, 3013, 1479, 4938, 4811, 5194, 1360, 1240, 2140, 861, 2403, 4711, 2792, 4587, 1901, 2543, 4472, 2686]}
AP21359;AP21359;AP21359;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21360;AP21360;AP21360;;;653;54;;400;;;311;;;523;120;;267;;;2154;174;0;2328;{'1': [2568, 7181, 913, 6036, 6806, 6562, 2854, 5291, 5292, 5293, 10293, 1851, 10302, 4544, 14785, 12999, 14797, 5713, 10578, 10579, 12120, 10205, 6251, 9068, 11511, 11384], '2': [13730, 8419, 11163, 294, 3142, 488, 650, 7915, 13387, 818, 5493, 9563, 1341, 1342], '3': [5955, 5828, 7620, 10918, 12134, 648, 9130, 2766, 6193, 1074, 6194, 13717, 13718, 5724], '4': [8452, 12432, 4625, 10261, 5145, 5146, 10529, 10530, 10531, 6444, 12976, 6324, 4790, 5945, 13763, 14022, 12761, 3804, 5982, 7778, 7783, 12664, 14461], '5': [3042, 3276, 4780, 4014, 3059, 533, 3221, 2263, 3897, 828]}
AP21364;AP21364;AP21364;;;392;140;;420;308;;336;28;;336;252;;;56;;1484;784;0;2268;{'1': [962, 2054, 5638, 12330, 6379, 14155, 14285, 14510, 11897, 7641], '2': [10496, 10881, 4546, 1252, 1253, 13380, 3240, 5608, 9321, 13965, 6382, 175, 336, 14366, 12922, 7803, 10494], '3': [5826, 3114, 1646, 14447, 8530, 1240, 3263], '4': [14560, 3170, 10532, 870, 234, 9677, 1683, 3384, 9177, 12092, 14239], '5': [3170, 1326]}
AP24086;AP24086;AP24086;;;756;112;;700;140;;420;56;;532;84;;168;28;;2576;420;0;2996;{'1': [3591, 12331, 13900, 6413, 5294, 5295, 3313, 9011, 11476, 9591, 4216, 2558], '2': [11744, 11745, 12802, 10467, 1860, 2089, 14925, 2158, 819, 10070, 14743, 2842], '3': [4612, 2694, 5465, 7148, 12055, 2382, 7056, 2550, 10999, 2585, 155, 3133], '4': [8833, 9698, 6151, 2536, 5864, 5885, 9769, 14026, 2510, 11695, 12827, 153, 11354, 1179, 1597], '5': [2867, 4822, 46]}
AP24264;AP24264;AP24264;;;84;168;;84;28;;84;56;;;168;;;28;;252;448;0;700;{'1': [9161, 9520, 6865, 14930, 1620, 8666], '2': [6457, 4773], '3': [3034, 12317, 12158], '4': [13028, 8076, 8080, 8208, 4506, 8220], '5': [3926]}
AP23945;AP23945;AP23945;;;84;56;;28;;;84;;;;;;;;;196;56;0;252;{'1': [7960, 7961, 6871], '2': [11746], '3': [13720, 13721, 14327, 13719], '4': [], '5': []}
AP21366;AP21366;AP21366;;;189;63;;;84;;;112;;126;147;;42;21;;357;427;0;784;{'1': [5601, 11842, 13924, 1605, 5899, 5630], '2': [1552, 12881, 9622], '3': [12231, 10509, 12688, 6833, 5688, 13371], '4': [14785, 1353, 5514, 5451, 3118, 10256, 14545, 437, 2615, 11512, 5946, 316, 12318], '5': [1148, 4134]}
AP21368;AP21368;AP21368;;;;42;;;;;;;;;21;;;;;0;63;0;63;{'1': [13716], '2': [], '3': [], '4': [8060], '5': []}
AP21367;AP21367;AP21367;;;;;;84;;;;;;;;;;;;84;0;0;84;{'1': [], '2': [4077], '3': [2467, 7110, 2376, 2538, 6672, 6673, 5266, 6969], '4': [5848, 14600, 2428], '5': []}
AP21371;AP21371;AP21371;;;19;1;;9;6;;10;;;6;;;8;1;;52;8;0;60;{'1': [162, 7812, 2437, 4685, 11161, 11152, 10580, 2201, 8410, 6813, 4479], '2': [11075, 12743, 10120, 3018, 6924, 14674, 4216, 14749, 9694], '3': [5633, 12099, 3942, 4871, 8713, 13274, 4318], '4': [7583, 1191, 12716, 63], '5': [102, 1155, 2602, 86]}
AP21372;AP21372;AP21372;;;749;150;;525;185;;427;;;570;60;;120;;;2391;395;0;2786;{'1': [4096, 784, 3989, 7962, 7963, 9759, 3617, 163, 164, 12070, 11816, 12332, 12333, 1582, 14519, 1720, 10305, 13000, 8521, 11721, 11339, 7772, 12003, 1640, 2799, 5618, 11763, 2037, 6008, 2810, 11519], '2': [5124, 13066, 8345, 4379, 1180, 1181, 415, 14752, 9122, 4015, 306, 1468, 13376, 5450, 1488, 2392, 3166, 11747, 11748, 11749, 10086, 3304, 3435, 3436], '3': [11657, 11926, 14489, 13722, 12194, 9254, 2604, 1457, 6195, 1213, 7486, 2374, 4806, 14150, 9945, 8025, 473, 14300, 14303, 3946, 2412, 14450, 7156, 2684], '4': [12291, 9863, 1292, 11921, 11666, 12056, 13990, 4522, 3512, 2616, 3518, 451, 11591, 14156, 5842, 12500, 3292, 4450, 12133, 1387, 1134, 5616, 5495], '5': [4368, 3361, 4919]}
AP21370;AP21370;AP21370;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21374;AP21374;AP21374;;;34;3;;34;;;21;8;;26;2;;2;;;117;13;0;130;{'1': [7183, 4899, 165, 14762, 3371, 4396, 7467, 12334, 5296, 5297, 3642, 1722, 14664, 13001, 8778, 8907, 9546, 11853, 13002, 13003, 13004, 4818, 9043, 10581, 11358, 2144, 10219, 752, 7540, 6007, 11007], '2': [13313, 6018, 8706, 4367, 4499, 1816, 7455, 1696, 4647, 3752, 8872, 820, 821, 13756, 2239, 12866, 8395, 10700, 466, 4055, 10967, 4833, 11750, 11751, 11752, 4463, 9711, 5874, 4213, 2045], '3': [14982, 8970, 7698, 1820, 12193, 7846, 7985, 2867, 8505, 1861, 1224, 4299, 11980, 12239, 11601, 7766, 4449, 7920, 5617, 7669, 9085], '4': [4226, 9611, 5147, 9759, 10533, 10534, 10535, 12200, 1579, 6704, 14517, 3520, 12236, 7505, 3538, 6356, 11094, 13015, 601, 11873, 14051, 12135, 7538, 505, 251, 9212], '5': [2603, 2068]}
AP21375;AP21375;AP21375;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21377;AP21377;AP21377;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP21384;AP21384;AP21384;;;;180;;660;390;;90;;;90;60;;;30;;840;660;0;1500;{'1': [439], '2': [9761, 11753, 1715, 1238, 1239, 6365, 8509], '3': [4668], '4': [9340, 6790], '5': [609]}
AP21386;AP21386;AP21386;;;234;;;388;;;582;30;;669;90;;139;;;2012;120;0;2132;{'1': [14848, 4355, 4422, 9158, 14475, 7308, 13005, 13006, 5839, 13007, 13008, 14067, 1726, 1023], '2': [288, 1825, 8674, 10852, 1350, 5980, 14662, 7114, 7916, 13325, 1774, 7248, 1301, 4726, 6485, 7414, 3324], '3': [3073, 3592, 5773, 4780, 13228, 6196, 6455, 13495, 9273, 12092, 2628, 12615, 1362, 11479, 9946, 9947, 9948, 12125, 13175, 11766, 7927, 11771, 13055], '4': [896, 2050, 8453, 8454, 8455, 3721, 11931, 6684, 9511, 4144, 12082, 7224, 576, 9665, 5954, 7746, 4812, 11858, 3284, 469, 11095, 11096, 1761, 9190, 14708, 1014, 13309], '5': [1508, 3207, 971, 1934, 2160, 4018, 2105, 1242]}
AP23946;AP23946;AP23946;;;2385;777;;1578;272;;1980;660;;4875;1690;;1560;1695;;12378;5094;0;17472;{'1': [6274, 7171, 11395, 6533, 1160, 4488, 6411, 2701, 1426, 7445, 13718, 8344, 5658, 8349, 1439, 4639, 7583, 1323, 4011, 5933, 6828, 2607, 4399, 8625, 9648, 9771, 3380, 3254, 4024, 7098, 4027, 828, 6336, 3655, 4935, 6343, 2123, 6732, 9168, 465, 13009, 7507, 13010, 4694, 4055, 10198, 5850, 6747, 6108, 6874, 7004, 4063, 7006, 1889, 5602, 1379, 6625, 4069, 5606, 6631, 9696, 5880, 1915, 2559], '2': [2438, 14739, 6940, 13726, 5809, 5937, 7093, 822, 4286, 10687, 10688, 12480, 13504, 11767, 14661, 13394, 4951, 14810, 14431, 5345, 11754, 11755, 7660, 11756, 10350, 6383, 11757, 11758, 1650, 3827, 11759, 5877, 10614, 11760, 11761, 11762, 11763, 11764, 11765, 11766], '3': [12289, 12810, 527, 11803, 6692, 6197, 6712, 9285, 2630, 14919, 8270, 2643, 4186, 11870, 14944, 12897, 10861, 2677, 13429, 5242, 2173, 4735, 12416, 2689, 2185, 11914, 7832, 5797, 3750, 8878, 10419, 12986, 11451, 10432, 14529, 2249, 2256, 11990, 9432, 9949, 9950, 9951, 9952, 9953, 14046, 10985, 10474, 7404, 13039, 11507, 14580, 2294, 11513, 9466, 6907, 9479, 10505, 1292, 13075, 7956, 10518, 2332, 12066, 2343, 12585, 12074, 13103, 11589, 334, 339, 1875, 6995, 7517, 10629, 2440, 7048, 914, 13723, 14241, 2468, 2980, 9125, 14260, 9144, 2500, 11717, 3527, 7114, 7115, 10704, 3537, 2521, 12769, 10722, 6632, 7152, 2547, 14328, 2554], '4': [14336, 3585, 3589, 7686, 4103, 13318, 1545, 12821, 6689, 7713, 11303, 5675, 9260, 11308, 11829, 9272, 14904, 5697, 13890, 1092, 9284, 6734, 9295, 9809, 9299, 7769, 14938, 8285, 3685, 14951, 8304, 115, 3190, 13943, 3192, 2681, 9338, 14980, 6278, 14984, 1676, 14480, 2709, 3737, 9373, 3234, 14503, 11433, 11948, 9906, 3251, 6335, 2753, 12481, 14530, 4810, 9939, 4312, 9434, 5856, 12515, 9964, 243, 13044, 2307, 6915, 6924, 12558, 10001, 13587, 5911, 8988, 5918, 6431, 2336, 9505, 11551, 13599, 7461, 13094, 13096, 13100, 303, 2864, 2363, 9534, 5958, 6471, 2377, 8010, 4427, 3920, 11097, 351, 6496, 14193, 9077, 12662, 14710, 6522, 12673, 13187, 7050, 9099, 9100, 8077, 6030, 10123, 10131, 6037, 12696, 10141, 3486, 9631, 13220, 10151, 8112, 8114, 7603, 10163, 949, 13750, 12224, 6604, 10195, 8149, 8663, 10199, 8665, 12764, 9181, 13279, 3553, 9699, 6639, 4080, 9200, 9201, 9203, 9715, 7677, 12287], '5': [512, 3089, 4633, 1051, 2076, 3100, 5148, 3109, 4645, 3634, 5184, 4678, 1607, 5190, 79, 3671, 2149, 4199, 4204, 2172, 5248, 1672, 1677, 1690, 4251, 1696, 1192, 171, 3244, 178, 691, 185, 2747, 188, 3273, 2264, 1754, 750, 1779, 3324, 1789, 2818, 3845, 1303, 2854, 1330, 2871, 3386, 4412, 831, 837, 4934, 1353, 2383, 2385, 2900, 2389, 4438, 2409, 4970, 1899, 2433, 3973, 2439, 1928, 2952, 2443, 3471, 2482, 4028, 959, 4550, 1481, 3022, 2517, 473, 5088, 2018, 2531, 4066, 2021, 3048, 506]}
AP21398;AP21398;AP21398;;;;;;2;;;;;;1;;;1;;;4;0;0;4;{'1': [], '2': [4737, 4793], '3': [2337], '4': [3187], '5': [2685]}
